actor_id,emotion,word,gender,age,filename,dataset
OAF,Happy,ripe,female,Old,OAF_ripe_happy.wav,TESS
OAF,Happy,lot,female,Old,OAF_lot_happy.wav,TESS
OAF,Happy,mob,female,Old,OAF_mob_happy.wav,TESS
OAF,Happy,puff,female,Old,OAF_puff_happy.wav,TESS
OAF,Happy,lean,female,Old,OAF_lean_happy.wav,TESS
OAF,Happy,rough,female,Old,OAF_rough_happy.wav,TESS
OAF,Happy,which,female,Old,OAF_which_happy.wav,TESS
OAF,Happy,hurl,female,Old,OAF_hurl_happy.wav,TESS
OAF,Happy,jail,female,Old,OAF_jail_happy.wav,TESS
OAF,Happy,tool,female,Old,OAF_tool_happy.wav,TESS
OAF,Happy,hush,female,Old,OAF_hush_happy.wav,TESS
OAF,Happy,mouse,female,Old,OAF_mouse_happy.wav,TESS
OAF,Happy,pass,female,Old,OAF_pass_happy.wav,TESS
OAF,Happy,tire,female,Old,OAF_tire_happy.wav,TESS
OAF,Happy,rag,female,Old,OAF_rag_happy.wav,TESS
OAF,Happy,seize,female,Old,OAF_seize_happy.wav,TESS
OAF,Happy,ton,female,Old,OAF_ton_happy.wav,TESS
OAF,Happy,cab,female,Old,OAF_cab_happy.wav,TESS
OAF,Happy,chain,female,Old,OAF_chain_happy.wav,TESS
OAF,Happy,check,female,Old,OAF_check_happy.wav,TESS
OAF,Happy,yes,female,Old,OAF_yes_happy.wav,TESS
OAF,Happy,pearl,female,Old,OAF_pearl_happy.wav,TESS
OAF,Happy,pad,female,Old,OAF_pad_happy.wav,TESS
OAF,Happy,such,female,Old,OAF_such_happy.wav,TESS
OAF,Happy,wag,female,Old,OAF_wag_happy.wav,TESS
OAF,Happy,road,female,Old,OAF_road_happy.wav,TESS
OAF,Happy,hit,female,Old,OAF_hit_happy.wav,TESS
OAF,Happy,soup,female,Old,OAF_soup_happy.wav,TESS
OAF,Happy,home,female,Old,OAF_home_happy.wav,TESS
OAF,Happy,ditch,female,Old,OAF_ditch_happy.wav,TESS
OAF,Happy,sub,female,Old,OAF_sub_happy.wav,TESS
OAF,Happy,third,female,Old,OAF_third_happy.wav,TESS
OAF,Happy,reach,female,Old,OAF_reach_happy.wav,TESS
OAF,Happy,rat,female,Old,OAF_rat_happy.wav,TESS
OAF,Happy,dime,female,Old,OAF_dime_happy.wav,TESS
OAF,Happy,choice,female,Old,OAF_choice_happy.wav,TESS
OAF,Happy,size,female,Old,OAF_size_happy.wav,TESS
OAF,Happy,sail,female,Old,OAF_sail_happy.wav,TESS
OAF,Happy,deep,female,Old,OAF_deep_happy.wav,TESS
OAF,Happy,gas,female,Old,OAF_gas_happy.wav,TESS
OAF,Happy,cheek,female,Old,OAF_cheek_happy.wav,TESS
OAF,Happy,far,female,Old,OAF_far_happy.wav,TESS
OAF,Happy,pool,female,Old,OAF_pool_happy.wav,TESS
OAF,Happy,get,female,Old,OAF_get_happy.wav,TESS
OAF,Happy,perch,female,Old,OAF_perch_happy.wav,TESS
OAF,Happy,said,female,Old,OAF_said_happy.wav,TESS
OAF,Happy,book,female,Old,OAF_book_happy.wav,TESS
OAF,Happy,void,female,Old,OAF_void_happy.wav,TESS
OAF,Happy,thumb,female,Old,OAF_thumb_happy.wav,TESS
OAF,Happy,mood,female,Old,OAF_mood_happy.wav,TESS
OAF,Happy,wash,female,Old,OAF_wash_happy.wav,TESS
OAF,Happy,keg,female,Old,OAF_keg_happy.wav,TESS
OAF,Happy,limb,female,Old,OAF_limb_happy.wav,TESS
OAF,Happy,learn,female,Old,OAF_learn_happy.wav,TESS
OAF,Happy,fit,female,Old,OAF_fit_happy.wav,TESS
OAF,Happy,chalk,female,Old,OAF_chalk_happy.wav,TESS
OAF,Happy,calm,female,Old,OAF_calm_happy.wav,TESS
OAF,Happy,take,female,Old,OAF_take_happy.wav,TESS
OAF,Happy,rot,female,Old,OAF_rot_happy.wav,TESS
OAF,Happy,hire,female,Old,OAF_hire_happy.wav,TESS
OAF,Happy,king,female,Old,OAF_king_happy.wav,TESS
OAF,Happy,shout,female,Old,OAF_shout_happy.wav,TESS
OAF,Happy,when,female,Old,OAF_when_happy.wav,TESS
OAF,Happy,hash,female,Old,OAF_hash_happy.wav,TESS
OAF,Happy,rose,female,Old,OAF_rose_happy.wav,TESS
OAF,Happy,wheat,female,Old,OAF_wheat_happy.wav,TESS
OAF,Happy,tough,female,Old,OAF_tough_happy.wav,TESS
OAF,Happy,cause,female,Old,OAF_cause_happy.wav,TESS
OAF,Happy,dodge,female,Old,OAF_dodge_happy.wav,TESS
OAF,Happy,beg,female,Old,OAF_beg_happy.wav,TESS
OAF,Happy,bath,female,Old,OAF_bath_happy.wav,TESS
OAF,Happy,wire,female,Old,OAF_wire_happy.wav,TESS
OAF,Happy,hall,female,Old,OAF_hall_happy.wav,TESS
OAF,Happy,gaze,female,Old,OAF_gaze_happy.wav,TESS
OAF,Happy,kite,female,Old,OAF_kite_happy.wav,TESS
OAF,Happy,love,female,Old,OAF_love_happy.wav,TESS
OAF,Happy,team,female,Old,OAF_team_happy.wav,TESS
OAF,Happy,yearn,female,Old,OAF_yearn_happy.wav,TESS
OAF,Happy,gin,female,Old,OAF_gin_happy.wav,TESS
OAF,Happy,witch,female,Old,OAF_witch_happy.wav,TESS
OAF,Happy,dead,female,Old,OAF_dead_happy.wav,TESS
OAF,Happy,jar,female,Old,OAF_jar_happy.wav,TESS
OAF,Happy,shirt,female,Old,OAF_shirt_happy.wav,TESS
OAF,Happy,name,female,Old,OAF_name_happy.wav,TESS
OAF,Happy,raid,female,Old,OAF_raid_happy.wav,TESS
OAF,Happy,fat,female,Old,OAF_fat_happy.wav,TESS
OAF,Happy,dab,female,Old,OAF_dab_happy.wav,TESS
OAF,Happy,sheep,female,Old,OAF_sheep_happy.wav,TESS
OAF,Happy,five,female,Old,OAF_five_happy.wav,TESS
OAF,Happy,date,female,Old,OAF_date_happy.wav,TESS
OAF,Happy,lose,female,Old,OAF_lose_happy.wav,TESS
OAF,Happy,ring,female,Old,OAF_ring_happy.wav,TESS
OAF,Happy,gap,female,Old,OAF_gap_happy.wav,TESS
OAF,Happy,south,female,Old,OAF_south_happy.wav,TESS
OAF,Happy,make,female,Old,OAF_make_happy.wav,TESS
OAF,Happy,dog,female,Old,OAF_dog_happy.wav,TESS
OAF,Happy,should,female,Old,OAF_should_happy.wav,TESS
OAF,Happy,tape,female,Old,OAF_tape_happy.wav,TESS
OAF,Happy,chief,female,Old,OAF_chief_happy.wav,TESS
OAF,Happy,have,female,Old,OAF_have_happy.wav,TESS
OAF,Happy,match,female,Old,OAF_match_happy.wav,TESS
OAF,Happy,knock,female,Old,OAF_knock_happy.wav,TESS
OAF,Happy,search,female,Old,OAF_search_happy.wav,TESS
OAF,Happy,voice,female,Old,OAF_voice_happy.wav,TESS
OAF,Happy,luck,female,Old,OAF_luck_happy.wav,TESS
OAF,Happy,burn,female,Old,OAF_burn_happy.wav,TESS
OAF,Happy,rush,female,Old,OAF_rush_happy.wav,TESS
OAF,Happy,merge,female,Old,OAF_merge_happy.wav,TESS
OAF,Happy,tip,female,Old,OAF_tip_happy.wav,TESS
OAF,Happy,germ,female,Old,OAF_germ_happy.wav,TESS
OAF,Happy,cool,female,Old,OAF_cool_happy.wav,TESS
OAF,Happy,long,female,Old,OAF_long_happy.wav,TESS
OAF,Happy,hole,female,Old,OAF_hole_happy.wav,TESS
OAF,Happy,youth,female,Old,OAF_youth_happy.wav,TESS
OAF,Happy,jug,female,Old,OAF_jug_happy.wav,TESS
OAF,Happy,kick,female,Old,OAF_kick_happy.wav,TESS
OAF,Happy,sell,female,Old,OAF_sell_happy.wav,TESS
OAF,Happy,tell,female,Old,OAF_tell_happy.wav,TESS
OAF,Happy,young,female,Old,OAF_young_happy.wav,TESS
OAF,Happy,live,female,Old,OAF_live_happy.wav,TESS
OAF,Happy,laud,female,Old,OAF_laud_happy.wav,TESS
OAF,Happy,death,female,Old,OAF_death_happy.wav,TESS
OAF,Happy,back,female,Old,OAF_back_happy.wav,TESS
OAF,Happy,mill,female,Old,OAF_mill_happy.wav,TESS
OAF,Happy,food,female,Old,OAF_food_happy.wav,TESS
OAF,Happy,chat,female,Old,OAF_chat_happy.wav,TESS
OAF,Happy,keen,female,Old,OAF_keen_happy.wav,TESS
OAF,Happy,rain,female,Old,OAF_rain_happy.wav,TESS
OAF,Happy,pole,female,Old,OAF_pole_happy.wav,TESS
OAF,Happy,white,female,Old,OAF_white_happy.wav,TESS
OAF,Happy,loaf,female,Old,OAF_loaf_happy.wav,TESS
OAF,Happy,came,female,Old,OAF_came_happy.wav,TESS
OAF,Happy,walk,female,Old,OAF_walk_happy.wav,TESS
OAF,Happy,chair,female,Old,OAF_chair_happy.wav,TESS
OAF,Happy,sour,female,Old,OAF_sour_happy.wav,TESS
OAF,Happy,gun,female,Old,OAF_gun_happy.wav,TESS
OAF,Happy,half,female,Old,OAF_half_happy.wav,TESS
OAF,Happy,keep,female,Old,OAF_keep_happy.wav,TESS
OAF,Happy,pike,female,Old,OAF_pike_happy.wav,TESS
OAF,Happy,week,female,Old,OAF_week_happy.wav,TESS
OAF,Happy,met,female,Old,OAF_met_happy.wav,TESS
OAF,Happy,thin,female,Old,OAF_thin_happy.wav,TESS
OAF,Happy,dip,female,Old,OAF_dip_happy.wav,TESS
OAF,Happy,bean,female,Old,OAF_bean_happy.wav,TESS
OAF,Happy,page,female,Old,OAF_page_happy.wav,TESS
OAF,Happy,goal,female,Old,OAF_goal_happy.wav,TESS
OAF,Happy,raise,female,Old,OAF_raise_happy.wav,TESS
OAF,Happy,nice,female,Old,OAF_nice_happy.wav,TESS
OAF,Happy,door,female,Old,OAF_door_happy.wav,TESS
OAF,Happy,vine,female,Old,OAF_vine_happy.wav,TESS
OAF,Happy,base,female,Old,OAF_base_happy.wav,TESS
OAF,Happy,moon,female,Old,OAF_moon_happy.wav,TESS
OAF,Happy,bone,female,Old,OAF_bone_happy.wav,TESS
OAF,Happy,time,female,Old,OAF_time_happy.wav,TESS
OAF,Happy,kill,female,Old,OAF_kill_happy.wav,TESS
OAF,Happy,good,female,Old,OAF_good_happy.wav,TESS
OAF,Happy,wife,female,Old,OAF_wife_happy.wav,TESS
OAF,Happy,hate,female,Old,OAF_hate_happy.wav,TESS
OAF,Neutral,fit,female,Old,OAF_fit_neutral.wav,TESS
OAF,Neutral,join,female,Old,OAF_join_neutral.wav,TESS
OAF,Neutral,fall,female,Old,OAF_fall_neutral.wav,TESS
OAF,Neutral,doll,female,Old,OAF_doll_neutral.wav,TESS
OAF,Neutral,juice,female,Old,OAF_juice_neutral.wav,TESS
OAF,Neutral,gun,female,Old,OAF_gun_neutral.wav,TESS
OAF,Neutral,wash,female,Old,OAF_wash_neutral.wav,TESS
OAF,Neutral,rough,female,Old,OAF_rough_neutral.wav,TESS
OAF,Neutral,lose,female,Old,OAF_lose_neutral.wav,TESS
OAF,Neutral,sure,female,Old,OAF_sure_neutral.wav,TESS
OAF,Neutral,book,female,Old,OAF_book_neutral.wav,TESS
OAF,Neutral,search,female,Old,OAF_search_neutral.wav,TESS
OAF,Neutral,keen,female,Old,OAF_keen_neutral.wav,TESS
OAF,Neutral,team,female,Old,OAF_team_neutral.wav,TESS
OAF,Neutral,tape,female,Old,OAF_tape_neutral.wav,TESS
OAF,Neutral,limb,female,Old,OAF_limb_neutral.wav,TESS
OAF,Neutral,food,female,Old,OAF_food_neutral.wav,TESS
OAF,Neutral,nag,female,Old,OAF_nag_neutral.wav,TESS
OAF,Neutral,loaf,female,Old,OAF_loaf_neutral.wav,TESS
OAF,Neutral,wire,female,Old,OAF_wire_neutral.wav,TESS
OAF,Neutral,dodge,female,Old,OAF_dodge_neutral.wav,TESS
OAF,Neutral,learn,female,Old,OAF_learn_neutral.wav,TESS
OAF,Neutral,hate,female,Old,OAF_hate_neutral.wav,TESS
OAF,Neutral,hall,female,Old,OAF_hall_neutral.wav,TESS
OAF,Neutral,lore,female,Old,OAF_lore_neutral.wav,TESS
OAF,Neutral,nice,female,Old,OAF_nice_neutral.wav,TESS
OAF,Neutral,read,female,Old,OAF_read_neutral.wav,TESS
OAF,Neutral,thought,female,Old,OAF_thought_neutral.wav,TESS
OAF,Neutral,talk,female,Old,OAF_talk_neutral.wav,TESS
OAF,Neutral,lid,female,Old,OAF_lid_neutral.wav,TESS
OAF,Neutral,sail,female,Old,OAF_sail_neutral.wav,TESS
OAF,Neutral,south,female,Old,OAF_south_neutral.wav,TESS
OAF,Neutral,such,female,Old,OAF_such_neutral.wav,TESS
OAF,Neutral,choice,female,Old,OAF_choice_neutral.wav,TESS
OAF,Neutral,good,female,Old,OAF_good_neutral.wav,TESS
OAF,Neutral,yearn,female,Old,OAF_yearn_neutral.wav,TESS
OAF,Neutral,seize,female,Old,OAF_seize_neutral.wav,TESS
OAF,Neutral,mop,female,Old,OAF_mop_neutral.wav,TESS
OAF,Neutral,merge,female,Old,OAF_merge_neutral.wav,TESS
OAF,Neutral,goal,female,Old,OAF_goal_neutral.wav,TESS
OAF,Neutral,numb,female,Old,OAF_numb_neutral.wav,TESS
OAF,Neutral,pike,female,Old,OAF_pike_neutral.wav,TESS
OAF,Neutral,shirt,female,Old,OAF_shirt_neutral.wav,TESS
OAF,Neutral,back,female,Old,OAF_back_neutral.wav,TESS
OAF,Neutral,name,female,Old,OAF_name_neutral.wav,TESS
OAF,Neutral,sour,female,Old,OAF_sour_neutral.wav,TESS
OAF,Neutral,mouse,female,Old,OAF_mouse_neutral.wav,TESS
OAF,Neutral,ton,female,Old,OAF_ton_neutral.wav,TESS
OAF,Neutral,long,female,Old,OAF_long_neutral.wav,TESS
OAF,Neutral,pool,female,Old,OAF_pool_neutral.wav,TESS
OAF,Neutral,moon,female,Old,OAF_moon_neutral.wav,TESS
OAF,Neutral,keg,female,Old,OAF_keg_neutral.wav,TESS
OAF,Neutral,live,female,Old,OAF_live_neutral.wav,TESS
OAF,Neutral,shack,female,Old,OAF_shack_neutral.wav,TESS
OAF,Neutral,bought,female,Old,OAF_bought_neutral.wav,TESS
OAF,Neutral,time,female,Old,OAF_time_neutral.wav,TESS
OAF,Neutral,five,female,Old,OAF_five_neutral.wav,TESS
OAF,Neutral,rag,female,Old,OAF_rag_neutral.wav,TESS
OAF,Neutral,hole,female,Old,OAF_hole_neutral.wav,TESS
OAF,Neutral,wheat,female,Old,OAF_wheat_neutral.wav,TESS
OAF,Neutral,hush,female,Old,OAF_hush_neutral.wav,TESS
OAF,Neutral,half,female,Old,OAF_half_neutral.wav,TESS
OAF,Neutral,perch,female,Old,OAF_perch_neutral.wav,TESS
OAF,Neutral,pick,female,Old,OAF_pick_neutral.wav,TESS
OAF,Neutral,reach,female,Old,OAF_reach_neutral.wav,TESS
OAF,Neutral,whip,female,Old,OAF_whip_neutral.wav,TESS
OAF,Neutral,shall,female,Old,OAF_shall_neutral.wav,TESS
OAF,Neutral,burn,female,Old,OAF_burn_neutral.wav,TESS
OAF,Neutral,dip,female,Old,OAF_dip_neutral.wav,TESS
OAF,Neutral,thumb,female,Old,OAF_thumb_neutral.wav,TESS
OAF,Neutral,make,female,Old,OAF_make_neutral.wav,TESS
OAF,Neutral,tire,female,Old,OAF_tire_neutral.wav,TESS
OAF,Neutral,lot,female,Old,OAF_lot_neutral.wav,TESS
OAF,Neutral,road,female,Old,OAF_road_neutral.wav,TESS
OAF,Neutral,mood,female,Old,OAF_mood_neutral.wav,TESS
OAF,Neutral,mess,female,Old,OAF_mess_neutral.wav,TESS
OAF,Neutral,peg,female,Old,OAF_peg_neutral.wav,TESS
OAF,Neutral,tough,female,Old,OAF_tough_neutral.wav,TESS
OAF,Neutral,wife,female,Old,OAF_wife_neutral.wav,TESS
OAF,Neutral,base,female,Old,OAF_base_neutral.wav,TESS
OAF,Neutral,chalk,female,Old,OAF_chalk_neutral.wav,TESS
OAF,Neutral,jug,female,Old,OAF_jug_neutral.wav,TESS
OAF,Neutral,dab,female,Old,OAF_dab_neutral.wav,TESS
OAF,Neutral,goose,female,Old,OAF_goose_neutral.wav,TESS
OAF,Neutral,third,female,Old,OAF_third_neutral.wav,TESS
OAF,Neutral,came,female,Old,OAF_came_neutral.wav,TESS
OAF,Neutral,cab,female,Old,OAF_cab_neutral.wav,TESS
OAF,Neutral,white,female,Old,OAF_white_neutral.wav,TESS
OAF,Neutral,death,female,Old,OAF_death_neutral.wav,TESS
OAF,Neutral,should,female,Old,OAF_should_neutral.wav,TESS
OAF,Neutral,ring,female,Old,OAF_ring_neutral.wav,TESS
OAF,Neutral,tool,female,Old,OAF_tool_neutral.wav,TESS
OAF,Neutral,walk,female,Old,OAF_walk_neutral.wav,TESS
OAF,Neutral,puff,female,Old,OAF_puff_neutral.wav,TESS
OAF,Neutral,rat,female,Old,OAF_rat_neutral.wav,TESS
OAF,Neutral,young,female,Old,OAF_young_neutral.wav,TESS
OAF,Neutral,home,female,Old,OAF_home_neutral.wav,TESS
OAF,Neutral,cause,female,Old,OAF_cause_neutral.wav,TESS
OAF,Neutral,hit,female,Old,OAF_hit_neutral.wav,TESS
OAF,Neutral,date,female,Old,OAF_date_neutral.wav,TESS
OAF,Neutral,beg,female,Old,OAF_beg_neutral.wav,TESS
OAF,Neutral,which,female,Old,OAF_which_neutral.wav,TESS
OAF,Neutral,phone,female,Old,OAF_phone_neutral.wav,TESS
OAF,Neutral,door,female,Old,OAF_door_neutral.wav,TESS
OAF,Neutral,jar,female,Old,OAF_jar_neutral.wav,TESS
OAF,Neutral,note,female,Old,OAF_note_neutral.wav,TESS
OAF,Neutral,late,female,Old,OAF_late_neutral.wav,TESS
OAF,Neutral,gas,female,Old,OAF_gas_neutral.wav,TESS
OAF,Neutral,said,female,Old,OAF_said_neutral.wav,TESS
OAF,Neutral,neat,female,Old,OAF_neat_neutral.wav,TESS
OAF,Neutral,rose,female,Old,OAF_rose_neutral.wav,TESS
OAF,Neutral,shawl,female,Old,OAF_shawl_neutral.wav,TESS
OAF,Neutral,gaze,female,Old,OAF_gaze_neutral.wav,TESS
OAF,Neutral,judge,female,Old,OAF_judge_neutral.wav,TESS
OAF,Neutral,chain,female,Old,OAF_chain_neutral.wav,TESS
OAF,Neutral,void,female,Old,OAF_void_neutral.wav,TESS
OAF,Neutral,haze,female,Old,OAF_haze_neutral.wav,TESS
OAF,Neutral,sheep,female,Old,OAF_sheep_neutral.wav,TESS
OAF,Neutral,pass,female,Old,OAF_pass_neutral.wav,TESS
OAF,Neutral,fat,female,Old,OAF_fat_neutral.wav,TESS
OAF,Neutral,ripe,female,Old,OAF_ripe_neutral.wav,TESS
OAF,Neutral,voice,female,Old,OAF_voice_neutral.wav,TESS
OAF,Neutral,rush,female,Old,OAF_rush_neutral.wav,TESS
OAF,Neutral,keep,female,Old,OAF_keep_neutral.wav,TESS
OAF,Neutral,kick,female,Old,OAF_kick_neutral.wav,TESS
OAF,Neutral,raise,female,Old,OAF_raise_neutral.wav,TESS
OAF,Neutral,wag,female,Old,OAF_wag_neutral.wav,TESS
OAF,Neutral,mob,female,Old,OAF_mob_neutral.wav,TESS
OAF,Neutral,pain,female,Old,OAF_pain_neutral.wav,TESS
OAF,Neutral,ditch,female,Old,OAF_ditch_neutral.wav,TESS
OAF,Neutral,pearl,female,Old,OAF_pearl_neutral.wav,TESS
OAF,Neutral,hire,female,Old,OAF_hire_neutral.wav,TESS
OAF,Neutral,boat,female,Old,OAF_boat_neutral.wav,TESS
OAF,Neutral,tip,female,Old,OAF_tip_neutral.wav,TESS
OAF,Neutral,chat,female,Old,OAF_chat_neutral.wav,TESS
OAF,Neutral,dead,female,Old,OAF_dead_neutral.wav,TESS
OAF,Neutral,when,female,Old,OAF_when_neutral.wav,TESS
OAF,Neutral,thin,female,Old,OAF_thin_neutral.wav,TESS
OAF,Neutral,soap,female,Old,OAF_soap_neutral.wav,TESS
OAF,Neutral,germ,female,Old,OAF_germ_neutral.wav,TESS
OAF,Neutral,life,female,Old,OAF_life_neutral.wav,TESS
OAF,Neutral,jail,female,Old,OAF_jail_neutral.wav,TESS
OAF,Neutral,knock,female,Old,OAF_knock_neutral.wav,TESS
OAF,Neutral,get,female,Old,OAF_get_neutral.wav,TESS
OAF,Neutral,deep,female,Old,OAF_deep_neutral.wav,TESS
OAF,Neutral,hash,female,Old,OAF_hash_neutral.wav,TESS
OAF,Neutral,mode,female,Old,OAF_mode_neutral.wav,TESS
OAF,Neutral,raid,female,Old,OAF_raid_neutral.wav,TESS
OAF,Neutral,yes,female,Old,OAF_yes_neutral.wav,TESS
OAF,Neutral,youth,female,Old,OAF_youth_neutral.wav,TESS
OAF,Neutral,sell,female,Old,OAF_sell_neutral.wav,TESS
OAF,Neutral,bath,female,Old,OAF_bath_neutral.wav,TESS
OAF,Neutral,have,female,Old,OAF_have_neutral.wav,TESS
OAF,Neutral,page,female,Old,OAF_page_neutral.wav,TESS
OAF,Neutral,met,female,Old,OAF_met_neutral.wav,TESS
OAF,Neutral,kite,female,Old,OAF_kite_neutral.wav,TESS
OAF,Neutral,take,female,Old,OAF_take_neutral.wav,TESS
OAF,Neutral,near,female,Old,OAF_near_neutral.wav,TESS
OAF,Neutral,check,female,Old,OAF_check_neutral.wav,TESS
OAF,Neutral,kill,female,Old,OAF_kill_neutral.wav,TESS
OAF,Neutral,lean,female,Old,OAF_lean_neutral.wav,TESS
OAF,Neutral,gin,female,Old,OAF_gin_neutral.wav,TESS
OAF,Neutral,tell,female,Old,OAF_tell_neutral.wav,TESS
OAF,Neutral,rain,female,Old,OAF_rain_neutral.wav,TESS
OAF,Neutral,far,female,Old,OAF_far_neutral.wav,TESS
OAF,Neutral,turn,female,Old,OAF_turn_neutral.wav,TESS
OAF,Neutral,chief,female,Old,OAF_chief_neutral.wav,TESS
OAF,Neutral,bone,female,Old,OAF_bone_neutral.wav,TESS
OAF,Neutral,sub,female,Old,OAF_sub_neutral.wav,TESS
OAF,Neutral,dog,female,Old,OAF_dog_neutral.wav,TESS
OAF,Neutral,vote,female,Old,OAF_vote_neutral.wav,TESS
OAF,Neutral,week,female,Old,OAF_week_neutral.wav,TESS
OAF,Neutral,cool,female,Old,OAF_cool_neutral.wav,TESS
OAF,Neutral,calm,female,Old,OAF_calm_neutral.wav,TESS
OAF,Neutral,size,female,Old,OAF_size_neutral.wav,TESS
OAF,Neutral,bar,female,Old,OAF_bar_neutral.wav,TESS
OAF,Neutral,lease,female,Old,OAF_lease_neutral.wav,TESS
OAF,Neutral,rot,female,Old,OAF_rot_neutral.wav,TESS
OAF,Neutral,luck,female,Old,OAF_luck_neutral.wav,TESS
OA,Neutral,bite,female,Young,OA_bite_neutral.wav,TESS
OAF,Neutral,cheek,female,Old,OAF_cheek_neutral.wav,TESS
OAF,Neutral,fail,female,Old,OAF_fail_neutral.wav,TESS
OAF,Neutral,pole,female,Old,OAF_pole_neutral.wav,TESS
OAF,Neutral,pad,female,Old,OAF_pad_neutral.wav,TESS
OAF,Neutral,mill,female,Old,OAF_mill_neutral.wav,TESS
OAF,Neutral,shout,female,Old,OAF_shout_neutral.wav,TESS
OAF,Neutral,match,female,Old,OAF_match_neutral.wav,TESS
OAF,Neutral,bean,female,Old,OAF_bean_neutral.wav,TESS
OAF,Neutral,dime,female,Old,OAF_dime_neutral.wav,TESS
OAF,Neutral,love,female,Old,OAF_love_neutral.wav,TESS
OAF,Neutral,laud,female,Old,OAF_laud_neutral.wav,TESS
OAF,Neutral,hurl,female,Old,OAF_hurl_neutral.wav,TESS
OAF,Neutral,soup,female,Old,OAF_soup_neutral.wav,TESS
OAF,Neutral,witch,female,Old,OAF_witch_neutral.wav,TESS
OAF,Neutral,red,female,Old,OAF_red_neutral.wav,TESS
OAF,Neutral,room,female,Old,OAF_room_neutral.wav,TESS
OAF,Neutral,king,female,Old,OAF_king_neutral.wav,TESS
OAF,Neutral,gap,female,Old,OAF_gap_neutral.wav,TESS
OAF,Neutral,chair,female,Old,OAF_chair_neutral.wav,TESS
OAF,Neutral,vine,female,Old,OAF_vine_neutral.wav,TESS
YAF,Anger,numb,female,Young,YAF_numb_angry.wav,TESS
YAF,Anger,seize,female,Young,YAF_seize_angry.wav,TESS
YAF,Anger,pick,female,Young,YAF_pick_angry.wav,TESS
YAF,Anger,mouse,female,Young,YAF_mouse_angry.wav,TESS
YAF,Anger,whip,female,Young,YAF_whip_angry.wav,TESS
YAF,Anger,mop,female,Young,YAF_mop_angry.wav,TESS
YAF,Anger,pearl,female,Young,YAF_pearl_angry.wav,TESS
YAF,Anger,turn,female,Young,YAF_turn_angry.wav,TESS
YAF,Anger,nag,female,Young,YAF_nag_angry.wav,TESS
YAF,Anger,near,female,Young,YAF_near_angry.wav,TESS
YAF,Anger,chain,female,Young,YAF_chain_angry.wav,TESS
YAF,Anger,check,female,Young,YAF_check_angry.wav,TESS
YAF,Anger,fail,female,Young,YAF_fail_angry.wav,TESS
YAF,Anger,which,female,Young,YAF_which_angry.wav,TESS
YAF,Anger,lot,female,Young,YAF_lot_angry.wav,TESS
YAF,Anger,read,female,Young,YAF_read_angry.wav,TESS
YAF,Anger,rough,female,Young,YAF_rough_angry.wav,TESS
YAF,Anger,haze,female,Young,YAF_haze_angry.wav,TESS
YAF,Anger,choice,female,Young,YAF_choice_angry.wav,TESS
YAF,Anger,mode,female,Young,YAF_mode_angry.wav,TESS
YAF,Anger,boat,female,Young,YAF_boat_angry.wav,TESS
YAF,Anger,soap,female,Young,YAF_soap_angry.wav,TESS
YAF,Anger,lore,female,Young,YAF_lore_angry.wav,TESS
YAF,Anger,ripe,female,Young,YAF_ripe_angry.wav,TESS
YAF,Anger,bar,female,Young,YAF_bar_angry.wav,TESS
YAF,Anger,note,female,Young,YAF_note_angry.wav,TESS
YAF,Anger,third,female,Young,YAF_third_angry.wav,TESS
YAF,Anger,red,female,Young,YAF_red_angry.wav,TESS
YAF,Anger,lid,female,Young,YAF_lid_angry.wav,TESS
YAF,Anger,reach,female,Young,YAF_reach_angry.wav,TESS
YAF,Anger,late,female,Young,YAF_late_angry.wav,TESS
YAF,Anger,pain,female,Young,YAF_pain_angry.wav,TESS
YAF,Anger,neat,female,Young,YAF_neat_angry.wav,TESS
YAF,Anger,peg,female,Young,YAF_peg_angry.wav,TESS
YAF,Anger,life,female,Young,YAF_life_angry.wav,TESS
YAF,Anger,sure,female,Young,YAF_sure_angry.wav,TESS
YAF,Anger,join,female,Young,YAF_join_angry.wav,TESS
YAF,Anger,room,female,Young,YAF_room_angry.wav,TESS
YAF,Anger,vote,female,Young,YAF_vote_angry.wav,TESS
YAF,Anger,fall,female,Young,YAF_fall_angry.wav,TESS
YAF,Anger,ditch,female,Young,YAF_ditch_angry.wav,TESS
YAF,Anger,talk,female,Young,YAF_talk_angry.wav,TESS
YAF,Anger,bite,female,Young,YAF_bite_angry.wav,TESS
YAF,Anger,mess,female,Young,YAF_mess_angry.wav,TESS
YAF,Anger,doll,female,Young,YAF_doll_angry.wav,TESS
YAF,Anger,judge,female,Young,YAF_judge_angry.wav,TESS
YAF,Anger,sub,female,Young,YAF_sub_angry.wav,TESS
YAF,Anger,tire,female,Young,YAF_tire_angry.wav,TESS
YAF,Anger,goose,female,Young,YAF_goose_angry.wav,TESS
YAF,Anger,hit,female,Young,YAF_hit_angry.wav,TESS
YAF,Anger,pass,female,Young,YAF_pass_angry.wav,TESS
YAF,Anger,shall,female,Young,YAF_shall_angry.wav,TESS
YAF,Anger,wag,female,Young,YAF_wag_angry.wav,TESS
YAF,Anger,juice,female,Young,YAF_juice_angry.wav,TESS
YAF,Anger,lease,female,Young,YAF_lease_angry.wav,TESS
YAF,Anger,gas,female,Young,YAF_gas_angry.wav,TESS
YAF,Anger,lean,female,Young,YAF_lean_angry.wav,TESS
