mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_1_skew,mfcc_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_2_skew,mfcc_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_3_skew,mfcc_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_5_skew,mfcc_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_6_skew,mfcc_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_7_skew,mfcc_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_8_skew,mfcc_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_9_skew,mfcc_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_10_skew,mfcc_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_11_skew,mfcc_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_12_skew,mfcc_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_13_skew,mfcc_13_kurtosis,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,zcr_skew,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std,tempo,onset_count,onset_rate,rms_mean,rms_std,rms_skew,energy_entropy_mean,energy_entropy_std,harmonic_centroid_mean,harmonic_centroid_std,percussive_centroid_mean,percussive_centroid_std,harmonic_to_noise_ratio,f0_mean,f0_std,f0_min,f0_max,f0_skew,f0_kurtosis,f0_range,voicing_ratio,duration,sample_rate,file_path,filename
-453.0611,47.07047,-496.19208,-288.82498,1.6621323,2.2427711,134.5064,21.446163,88.259155,187.1976,1.1095593,0.22222114,24.11309,14.951614,-37.318184,38.63267,-1.9095767,3.9028554,52.377438,9.984919,26.81404,67.4075,-1.1729491,0.39081812,-9.815561,14.747683,-48.231995,8.494923,-1.2381611,0.14918327,25.845657,9.357612,-2.1905828,41.17085,-1.1370009,0.61668515,-10.236883,6.894946,-29.990318,7.264329,0.2683636,0.7559161,11.5920725,8.215662,-5.9800234,34.05312,0.41441196,0.7903211,-9.989283,8.197402,-29.402134,1.6784197,-1.167566,0.12358308,2.3069875,4.8394995,-8.92632,14.238309,-0.041908674,-0.18609977,0.09760301,4.8020053,-17.614815,10.495222,-0.78001493,1.8492703,-1.6798389,5.825905,-18.064732,15.898383,0.6656276,1.5919118,3.7674832,4.4302616,-6.2635202,15.336332,0.2151568,0.01713419,1216.6020000506692,232.3044358741193,2.7881246350701265,3015.2335788892665,973.2606543914636,1853.231867037097,265.53656460632834,0.0409943953804347,0.0134065677885988,1.9701666671593543,0.36420494,0.24487028,0.3266564,0.210836,0.3498301,0.2581788,0.45128983,0.27566713,0.4684387,0.27513286,0.39122507,0.26093233,0.44549897,0.28450668,0.51633525,0.30855224,0.5394748,0.29232842,0.61847734,0.27173528,0.64507926,0.31093782,0.41075537,0.22493199,-0.0103071656703264,0.0530145466034804,0.0318694472252646,0.0409856329351381,-0.03916999798916,0.0363689653447127,-0.0129808399259401,0.0803657537303586,0.0170935421323688,0.0295291270695555,-0.0093886251763804,0.0178206131263034,234.90767045,9.0,4.214539044746958,0.0077041383,0.0071508996,2.5538688,21.831645561556908,18.447252463402524,1119.7891529861993,127.26162496647969,1332.447017692936,402.449734037872,0.5220156,99.52248239880484,18.596671441753703,72.57293509250918,120.65074776640884,-0.4830620544888666,-1.5197707872234838,48.07781267389966,0.2608695652173913,2.1354648526077096,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1035_IEO_SAD_LO.wav,1035_IEO_SAD_LO.wav
-433.63715,46.552174,-491.89487,-322.3309,0.5041384,-0.9054322,143.44463,26.931292,75.14009,195.68114,-0.24400575,0.26806974,16.328531,15.769944,-22.25547,37.26061,-0.49279028,-0.97566485,52.161617,17.7965,2.102613,94.950294,-0.59659004,0.3722353,-12.81754,17.58173,-79.319565,9.501209,-1.5863082,2.0908446,30.338657,12.428677,-3.958006,64.33215,-0.12221812,0.9218428,-16.374458,12.319656,-49.999374,3.4151125,-1.0657004,0.23911095,13.582079,10.056887,-10.761639,41.444443,0.5888947,1.5798402,-13.138989,7.25559,-33.79653,0.5953918,-0.45249438,-0.29628754,4.4553223,7.2920504,-20.945137,18.119518,-0.7165228,1.4033546,2.9232595,6.040435,-7.265415,23.383745,0.8253165,0.40548086,-3.6127715,4.015906,-13.543455,3.3855095,-0.4845817,-0.30422163,3.0585093,5.457609,-15.307428,18.721375,-0.10049788,1.4043331,1248.8779634989403,675.2026354790717,3.040958388838562,2546.7225713315215,1422.7794700421466,1756.9464677043609,392.1158747233392,0.0569166100543478,0.0636510630039603,3.3679779271791044,0.30408683,0.21678488,0.3966476,0.3015967,0.30728695,0.25248814,0.2433056,0.18124206,0.27268198,0.26987436,0.28119504,0.24360444,0.3224281,0.2704276,0.3875468,0.25769323,0.50820214,0.32818782,0.5755215,0.3396098,0.59190506,0.37390643,0.33487913,0.22807115,0.0028890039821068,0.0511741506222008,0.0083394260721441,0.0480282979023512,-0.1002373737485517,0.0658265890955094,-0.0093400048658906,0.0754574907790289,0.02538275530861,0.0242141175977046,0.0079143502142119,0.0314778920861446,151.99908088,11.0,4.120865118333644,0.010727001,0.0075970646,1.7952825,22.648976167317404,18.6846492463408,991.8593898263664,144.7840972214496,1446.5621379821484,910.537494678763,0.9370248,201.54127235213687,25.582827149634607,163.86452094349724,263.1411467822288,0.7283956886740982,-0.0642081636001083,99.27662583873158,0.4782608695652174,2.669342403628118,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1020_IEO_SAD_LO.wav,1020_IEO_SAD_LO.wav
-423.76794,47.732002,-507.30292,-295.27438,0.71925503,-0.048264742,150.1466,32.5645,73.53256,213.16312,-0.095807016,-0.39013124,17.067518,15.749087,-25.5616,36.46588,-1.1679381,0.19405675,54.360218,17.538061,16.492493,91.26339,-0.1662226,-0.042574883,-19.603226,15.323257,-58.100685,-1.3516351,-0.95631135,-0.11265063,28.180761,13.674235,2.6808517,69.31672,0.95981735,1.371633,-15.95433,8.226941,-36.46299,2.0093098,-0.3184127,-0.43906832,10.565308,7.61943,-5.8973227,31.078152,0.2256322,0.15507269,-13.378959,7.2195597,-34.082462,-2.1696696,-0.76728207,-0.15405726,3.0753195,6.71452,-14.929747,17.808155,-0.34091407,-0.22036386,-1.3772237,6.1929855,-14.727011,12.338023,-6.883445e-05,-0.38878393,-3.711556,6.3317175,-19.812458,12.884958,0.025092311,0.39948034,7.3846054,6.063756,-3.3192124,22.423695,0.6670694,-0.41683078,1242.2195188653116,642.7349305699895,2.6665037984159112,2610.24169921875,1523.7262937741257,1723.465311705013,417.40818609806536,0.0525699537627551,0.0410696221112834,3.004745736924696,0.50142664,0.29333356,0.4021507,0.25005713,0.35654238,0.25115076,0.32536507,0.19995573,0.40697098,0.25404766,0.44089204,0.28160632,0.4764676,0.2936249,0.43073323,0.24189281,0.4545748,0.25480917,0.6521489,0.28897285,0.6362796,0.26602054,0.4401103,0.2249416,0.0297730747045857,0.034364940953487,0.0062886610046126,0.0346634737429184,-0.0560923102406828,0.0480243773190994,0.0118878278881305,0.0398334936300525,0.005573920699309,0.0242383347908405,0.0100274514121821,0.025826707071649,135.99917763,10.0,4.407267494153625,0.010457131,0.007111965,2.3616056,21.65168492840304,18.663923854861416,962.3465563116686,136.2256517692474,1416.172960753721,957.1571280463048,0.3877281,83.3750431601794,6.499607188809321,65.7852866955572,88.83315834800462,-1.4231677672600056,0.7999252461138169,23.047871652447412,0.2040816326530612,2.2689795918367346,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1071_WSI_SAD_XX.wav,1071_WSI_SAD_XX.wav
-425.15958,35.165134,-493.4692,-310.88168,1.299695,1.2867584,137.58237,11.89846,94.65767,165.38696,-0.36667833,1.1744852,5.7422214,13.117425,-41.799454,27.855173,-1.8712676,3.232315,55.845867,6.9805875,39.28411,73.82457,0.39177227,-0.10177851,-9.880872,7.2718344,-30.97261,3.6324997,-0.6979586,0.030054092,24.224651,11.350344,-3.4509425,59.304817,-0.07296216,0.6699302,-13.545152,13.333403,-48.860344,7.2172203,-1.1661073,0.09879017,17.816858,7.9433103,-6.1049404,38.833862,-0.18826187,0.7963438,-12.797336,7.001599,-31.931915,2.0534122,-0.2489223,-0.23087597,5.907086,6.0777946,-9.046848,24.140854,0.34111387,0.46657372,2.3004475,4.998937,-12.632843,14.0138445,-0.13202752,-0.20597482,-6.9193506,4.433001,-15.637877,5.0671196,0.33462435,-0.39826584,4.574527,4.9016986,-7.10279,21.345064,0.54221034,0.84360623,1303.587168954971,302.28995340245547,2.7460335009425227,3092.673869305346,875.0495647025762,1842.6216514495816,224.3460069330808,0.0488251835466867,0.0193152186417155,1.98735397580628,0.2842755,0.21045019,0.23142505,0.2042672,0.25114506,0.22400393,0.30584028,0.26811403,0.4009404,0.3040616,0.38005877,0.29580924,0.26881564,0.20843408,0.3226175,0.2539851,0.412831,0.30142722,0.5661681,0.34990665,0.66383505,0.3487059,0.50094706,0.28423342,-0.0007331282085755,0.0568375084760578,0.0092586816151125,0.0758619990410821,-0.049217876114221,0.0792861534033138,-0.0314238718093704,0.0822700376424168,0.0136732019310079,0.0401017605447479,-0.0073633669168653,0.0254339065220715,95.703125,14.0,3.6485049048575817,0.008503019,0.0047505964,2.294478,22.56936713759669,19.077063983862335,1143.8081912565322,128.81614244662703,1470.8041751596757,516.2307762563718,0.7173975,137.87807010928498,29.26536867788153,105.0325764301458,194.86885420251932,0.2773031226006092,-1.7151426197890005,89.8362777723735,0.5662650602409639,3.83718820861678,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1060_TIE_DIS_XX.wav,1060_TIE_DIS_XX.wav
-444.85117,47.165924,-524.6157,-341.9575,0.7264917,-0.9050493,141.7073,29.227365,61.71936,208.68193,-0.3340423,1.0288887,14.19744,14.196425,-30.253574,37.715088,-0.99895847,0.17852402,62.035706,14.333742,28.28051,102.12169,0.7247416,1.6199679,-21.072035,14.595711,-57.046722,-1.1574348,-1.2422961,0.37342262,32.430187,14.180223,-1.1793914,75.933174,0.8264877,1.9822326,-16.470945,8.152225,-43.720325,-2.7197678,-0.8735211,0.9171772,15.802961,8.074555,-12.841618,29.972858,-1.5571542,2.8708825,-12.811335,9.049455,-36.644257,0.036975265,-0.8766466,-0.19912338,2.497611,6.390225,-12.603323,22.532093,0.16236155,0.96771884,-1.1875808,5.0217457,-15.685593,12.044313,-0.023405764,0.8863802,-2.9514344,7.0363173,-16.174067,19.714758,0.9711456,0.8802619,4.50702,4.9615,-5.7772303,19.440754,0.60860026,0.16568565,1379.7742293504075,761.2111042119584,2.6882244720214095,3057.1598642880153,1447.4898704362804,1834.7953651173516,339.2547626077044,0.0601945070876288,0.070079780751453,3.476849720644508,0.36220878,0.2263887,0.39352462,0.25941944,0.4462878,0.2819466,0.47714552,0.28836286,0.49592876,0.26659235,0.45240897,0.2665614,0.48287854,0.285449,0.4765168,0.28568676,0.46666795,0.2917529,0.47002813,0.31502506,0.5234718,0.30783892,0.5058897,0.30044043,-0.0143910196725974,0.0458398573414888,-0.001536658332384,0.0513726674857806,-0.0181417882288859,0.0565116233374189,-0.0554908220992265,0.0738876533383806,-0.0002967338204905,0.028387191383855,-0.0104447098871327,0.0210615738673207,135.99917763,9.0,4.0257632619941175,0.00828285,0.0055097323,1.7255043,21.829889780288237,18.454320613883674,1075.5714798576555,140.61066709417565,1506.763401679292,982.9200227546024,0.42550388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2356009070294784,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1064_WSI_SAD_XX.wav,1064_WSI_SAD_XX.wav
-461.35953,26.8839,-516.1279,-352.16632,1.7786027,4.160852,149.92038,13.347797,116.092476,197.07959,0.93210036,2.100367,6.1144514,16.400072,-54.40897,29.335976,-1.6119074,2.466178,73.33899,11.644655,40.269196,104.53581,-0.072659515,0.79306173,-16.909962,6.888747,-34.010986,2.256137,-0.18850806,0.17093539,34.19767,10.214259,2.607254,55.208454,-0.578427,0.061103344,-22.5886,8.31898,-48.683033,-6.768922,-0.9046429,0.6934216,20.022861,6.693843,-4.729884,44.618202,0.0781344,3.304049,-11.74092,8.226435,-32.665024,5.302441,-0.8008957,0.36500955,7.504041,6.2068677,-12.059401,27.95282,0.3489488,1.1060185,-2.1752167,4.197468,-12.140484,11.821678,0.36175424,0.9732187,-7.166427,6.230731,-29.552227,7.384244,-1.0293459,2.2384205,6.3849406,4.5254893,-6.8742027,17.796165,-0.24674092,0.4919808,1178.8953974912283,186.4960358262827,1.4830834407982476,2872.348598666958,762.7839449914985,1819.1948561112204,199.08693406981624,0.0390215253496503,0.0102857254843131,0.553714621073146,0.413908,0.25574696,0.3490185,0.21779774,0.32447988,0.22476655,0.3262259,0.23064414,0.41511557,0.26826197,0.49436864,0.2775633,0.5328254,0.26871213,0.5420228,0.2816106,0.5292289,0.27199885,0.60994554,0.29831514,0.62146133,0.3054675,0.48104587,0.2606631,-0.0012200549312202,0.0373681871391297,0.0069996148479371,0.0381313751149511,-0.0376240422988276,0.0516919811136383,-0.0167871517734933,0.050363663854918,0.0144798207372532,0.0204067343259609,0.004315816543319,0.0237250051772225,99.38401442,17.0,5.146281525007208,0.006643689,0.0020711299,1.388883,21.57354044615478,18.986077725883877,1068.7294890578803,102.63694894889912,1299.5008811088055,336.4341160776459,1.3692427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3033560090702947,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1075_TIE_DIS_XX.wav,1075_TIE_DIS_XX.wav
-401.115,73.58779,-505.51178,-261.2295,0.5305687,-1.2584732,136.11047,22.30991,73.401825,184.05338,0.26981935,-0.060112,8.366699,36.23958,-77.227165,42.96161,-0.8667421,-0.6146338,52.72142,16.643257,12.691536,107.05763,0.46223664,1.853929,-6.095061,13.197026,-50.363117,20.170135,-1.3685505,1.6376185,10.687953,18.407625,-36.025677,49.823265,-0.9043728,0.022381783,-14.732152,14.713103,-57.788376,17.74145,-0.4222648,-0.15028977,4.7244225,8.726675,-20.621677,16.990646,-1.1324339,0.60171556,-7.750089,10.92077,-46.747902,16.623985,-1.1472358,2.45955,6.536107,7.9877133,-5.6473513,30.269588,1.1574873,0.8113563,-1.1957554,6.218218,-20.432697,8.044107,-0.91127986,0.28722978,-0.77747196,6.1824155,-12.008746,14.931303,0.22905447,-0.21063042,9.935296,6.8405766,-4.749632,30.80885,0.5372869,0.008718252,1266.8668166453724,356.1206427644211,2.7965391511104274,2859.563559674202,876.732254528406,1696.435100068786,312.77382120399375,0.0526200964095744,0.0237582745220698,1.712923134054314,0.29687244,0.2113437,0.2870302,0.20959018,0.33251828,0.29650515,0.33619198,0.27085733,0.30367595,0.22451708,0.3622939,0.26585352,0.42810386,0.31699255,0.44449696,0.3312977,0.4696081,0.31400833,0.5544206,0.32301646,0.5594102,0.34531608,0.38829118,0.2756219,-0.014355141820465,0.0400129775430697,-0.0060997866975922,0.0603068458778735,-0.037362808995742,0.0743917037555989,-0.031346589168336,0.0993232059406904,0.0178710698140911,0.0318258988993796,0.0082197556906241,0.0267251369690152,161.49902344,9.0,4.149676933692993,0.015167859,0.014192853,1.5938351,22.59425745586763,18.25572553514346,1033.4414193402022,153.20522635124132,1456.5589376089704,583.0754026310962,0.92718583,204.61389138254495,45.88325708197838,105.64102395561046,260.1187129259726,-1.0476843884676228,0.205557070807028,154.47768897036212,0.3936170212765957,2.168843537414966,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1046_DFA_NEU_XX.wav,1046_DFA_NEU_XX.wav
-383.50174,75.64397,-500.57187,-249.72081,0.23030113,-1.3177264,143.18185,28.738129,75.31206,198.97742,0.15676232,-1.0993026,-1.3826356,35.01086,-82.0571,39.968422,-0.64968604,-0.83361745,51.565308,19.241934,3.0587692,100.021255,-0.5661676,0.60424423,-14.274492,18.123367,-58.657692,17.839035,-0.5827548,-0.5535438,4.8345475,20.95052,-43.332783,33.89406,-0.83941114,-0.4534359,-18.72987,17.018433,-64.786285,7.4915466,-0.8600581,-0.12535834,6.651731,10.082259,-17.451254,30.267544,-0.29522252,-0.008696079,-5.3697352,8.124183,-25.574526,13.9794,-0.25664282,0.1413908,1.5057714,6.074904,-15.541117,14.184,-0.39976215,0.36428976,-0.9006972,6.8988214,-19.37309,14.463258,-0.45024693,-0.030843258,-0.48054084,7.628773,-19.337336,14.273098,-0.20456223,-0.1670053,8.6005945,5.458888,-3.5875185,21.664244,0.17556179,-0.275923,1286.2794778308498,361.8291233631118,2.982952287818135,2912.1382592429577,1074.9389434483908,1626.4105077741524,409.0289036293027,0.0569982394366197,0.0238354291794083,2.115394031110988,0.40830928,0.25674164,0.5488376,0.3221574,0.5005512,0.3135435,0.28489754,0.23098022,0.22821456,0.21706036,0.23031522,0.19683735,0.30863798,0.25824556,0.35794756,0.2954471,0.36608547,0.28868613,0.44827726,0.33841747,0.5296679,0.36734957,0.4409592,0.29269361,-0.0172678837685343,0.0350109183301728,-0.0080683015264536,0.0317187001157055,-0.0566978333649085,0.0647174013501983,-0.0403410402769359,0.0611625872658383,0.0145034187228096,0.023221127355303,-0.0034625212740624,0.0235162528776164,151.99908088,9.0,5.50470167263044,0.019190647,0.017119953,1.101061,22.190793241295747,17.654655987347518,1029.984246559005,191.90335251447075,1503.7879483386123,557.5151788019666,0.9258049,175.50705513283592,71.47692420182487,95.76056196257365,295.3659506116579,0.3761670542704348,-1.551566227844626,199.60538864908423,0.7464788732394366,1.6349659863945578,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1053_DFA_NEU_XX.wav,1053_DFA_NEU_XX.wav
-342.16763,83.04471,-502.08447,-196.26035,-0.18602324,-1.1953015,149.1886,30.881948,68.1286,208.97195,-0.68555576,0.2571745,-9.960065,37.432533,-91.16847,51.127487,-0.35279426,-0.86155653,40.77432,22.373913,-15.275915,83.352425,-0.3753276,-0.46795535,-20.837824,24.97542,-84.97917,19.50592,-0.8292373,-0.3174343,19.718554,13.653393,-14.920132,45.464874,-0.3003512,-0.64962506,-21.444605,23.461704,-75.39969,15.459856,-0.5923121,-0.743865,-2.1754475,15.058778,-27.827751,36.836174,0.43438697,-0.39793873,-16.141176,10.083838,-37.19288,1.2107929,-0.07822313,-0.97129893,8.149296,5.510495,-2.974854,21.692833,0.41564205,-0.2002616,0.86029935,9.450082,-18.58141,23.285175,0.38910428,-0.31124568,-6.9863625,8.198,-27.941832,10.104479,-0.2763501,-0.22554874,5.0605645,8.682188,-13.879761,31.75181,0.38002947,0.27386284,1360.7207699832702,752.5593122235365,2.666220957251115,2532.0631936331774,1537.8359256207225,1557.768881946255,438.45132620647104,0.0760669173481308,0.0815786626079651,2.944202603743705,0.19199416,0.18191105,0.4141869,0.35805798,0.4105962,0.33338425,0.2608715,0.23230715,0.30081093,0.31836364,0.24932377,0.25455672,0.33712873,0.29816726,0.49090937,0.34690994,0.4992231,0.3501333,0.35407287,0.31766775,0.3045978,0.30600312,0.22497782,0.23269442,0.0279518491408548,0.0741227793779913,-0.0064826954557358,0.07482992887534,-0.009962030103274,0.1160156700256152,-0.0239524658351585,0.100748829639567,-0.0043745479404573,0.0282253883947864,-0.0283967775823634,0.0313290146219263,83.35433468,13.0,5.264946276058407,0.034695018,0.024471607,0.30469516,23.832660093066437,17.893766888282357,1074.7880187347748,319.2868305140821,1534.5971681765025,972.3472347987498,0.8827975,214.0936746113118,31.477847401317742,161.9823763910578,290.2917403700367,0.955442710700867,0.6960447563124941,128.3093639789789,0.6542056074766355,2.4691609977324265,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1049_IWW_DIS_XX.wav,1049_IWW_DIS_XX.wav
-431.72372,80.15768,-538.502,-187.90866,1.1761367,0.52972627,131.51508,21.72749,83.84842,179.17282,0.8161091,-0.47507954,15.419001,38.317642,-107.955536,51.77492,-1.5088774,1.6980557,49.473522,18.38398,-2.2483187,76.16994,-1.3490096,0.8502667,-1.8148025,15.433892,-47.0129,17.481256,-1.4058874,1.033423,29.992477,6.5714574,7.708334,47.904266,-0.30621037,1.9915352,-10.369952,9.878748,-46.214157,2.0858734,-1.6356913,2.139658,10.506522,7.9177456,-12.542391,29.146536,-0.8385743,1.1582203,-6.733438,9.359766,-34.96169,8.758916,-1.3969765,1.1611075,4.0558896,5.809011,-7.3993926,28.820972,1.3225956,3.2675848,1.9851898,6.209987,-9.4833355,24.289398,0.8262084,0.98246264,-4.086752,4.1072125,-12.761713,4.531724,-0.09369136,-0.6942272,0.822255,5.891647,-14.316834,10.506853,-0.70293564,-0.116358995,1166.7774594017617,313.14162071993576,3.7829770371148306,2591.95166015625,858.8571717036235,1740.092345415629,291.4098755106683,0.0408740234375,0.0224510948840227,2.146266121620261,0.33857238,0.28731915,0.2731736,0.24600562,0.24140318,0.2304528,0.26775122,0.25034106,0.26692498,0.23116247,0.2401044,0.23618206,0.24939287,0.19570892,0.3798321,0.2943936,0.5599068,0.25307226,0.79473543,0.26989493,0.55069125,0.26133087,0.3236265,0.24908486,-0.0258931190816672,0.0454791784469794,-0.0243661357674847,0.0452771448612271,-0.1211413638293747,0.0643194489189848,-0.0472013895027346,0.0866405051017441,0.0326450079354315,0.0305702182569485,0.0031560829328374,0.0210424661729705,103.359375,10.0,4.343458220068549,0.013827061,0.013768207,1.5643418,22.21388939037871,17.55999347646072,947.3630130182514,133.16015182081497,1396.505856009357,498.14844847645986,1.5921803,229.06220990373572,9.71958009335762,211.28204791122093,251.2581146483697,0.2651386221880207,-0.8451024696086673,39.976066737148784,0.42,2.302312925170068,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1013_IEO_HAP_LO.wav,1013_IEO_HAP_LO.wav
-422.55518,71.542854,-523.80676,-249.51341,0.69600266,-0.65020394,147.11469,27.126543,96.085724,201.69043,0.43644086,-1.00812,5.470451,25.319063,-64.04619,33.922737,-0.9337542,-0.068746805,52.71027,21.955265,-1.3977917,94.30899,-0.7920218,0.101486444,-16.936592,18.130268,-56.410294,8.547073,-0.65534306,-0.8702829,30.380404,9.822922,4.020595,54.655163,-0.17723447,0.31493354,-13.1616535,12.999884,-54.934887,4.827004,-1.9001597,3.051796,9.348067,11.47795,-21.848125,25.143465,-1.1543177,0.488348,-18.724209,15.626518,-56.94172,-0.22652392,-0.7893256,-0.590178,8.518283,11.231158,-9.493907,44.27341,1.3258948,1.1977344,0.62314945,7.0888777,-13.687905,14.645115,0.24725114,-0.7221067,-8.0290575,6.7106466,-24.903774,4.5931406,-0.49810794,-0.38120055,2.6157248,5.158428,-8.782024,19.595448,0.31891137,0.6913409,1232.9150449330266,355.4508280392743,3.4447971790228324,2790.8777185388512,1039.2966680213358,1746.028192749847,321.74191564938985,0.0483530405405405,0.0259460447283745,1.9968039056529976,0.32825398,0.23412375,0.34826759,0.24869439,0.31703174,0.22006404,0.31291956,0.20349732,0.32157475,0.22998796,0.25906748,0.21301873,0.24677902,0.16575873,0.36101484,0.25529665,0.5219551,0.30807084,0.65871567,0.34419426,0.5954588,0.3422457,0.36294836,0.24491575,-0.0009876261157774,0.0520449116800897,0.0093068263986994,0.0495565862046914,-0.0689932405948643,0.06600081497656,-0.0026258264441754,0.0572169532445113,0.0083755232101799,0.0277412375117752,0.0001484415166684,0.0209629302760336,172.265625,9.0,5.288756229512566,0.011803335,0.009308705,1.4943779,22.589753188008423,18.81289380788061,1000.152199580076,106.65194936031224,1433.3475085232533,529.7898822036002,0.64798653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7017233560090703,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1006_IEO_HAP_LO.wav,1006_IEO_HAP_LO.wav
-356.04422,134.6538,-507.19193,-60.833992,0.66659534,-1.0375136,96.70598,23.609734,17.363903,152.52338,-1.4034698,2.5870514,-7.8499646,52.685272,-149.07327,39.950554,-0.94762564,-0.35096645,37.46127,19.40784,1.2868221,94.25607,1.0355841,0.33214664,-4.156207,28.997448,-67.69313,28.989197,-0.6504089,-1.0384947,11.580878,18.37847,-44.84619,53.311394,-0.6808425,1.4132686,-16.109762,20.003736,-66.98824,7.814807,-0.70284224,-0.9035208,5.313659,13.931585,-40.786003,40.526268,0.24718948,1.2877731,-6.640132,11.602052,-37.461456,9.926507,-0.7372407,-0.4772408,-1.6731508,6.0557003,-23.27594,18.346798,-0.3531399,2.225749,-6.574627,7.7865434,-19.95496,21.838634,1.445271,3.0429153,1.7734544,8.890416,-11.860092,23.00293,0.74670607,-0.24768996,-0.6187558,5.3677125,-11.919994,13.280214,0.3484384,-0.2730534,1875.113284440956,996.1122497634072,1.7945929198740758,3610.859118009868,1359.419340426588,1815.926799425552,255.04935247470297,0.107164884868421,0.0990122712854856,2.0851092909311904,0.38025087,0.29699644,0.42739666,0.30049676,0.38314384,0.26952818,0.3313456,0.25226316,0.3019027,0.22121942,0.31576446,0.24574137,0.3171344,0.23932397,0.37294906,0.25710148,0.40626875,0.27576032,0.46639538,0.30853778,0.62371415,0.3926608,0.45252678,0.2547197,0.0148130950436169,0.0488652768645834,0.0002200718957967,0.084359110051336,-0.0224209268878505,0.1001711887962829,-0.0162983238136863,0.0926366040439228,0.0167665881374022,0.0408802151481403,0.005937909591887,0.0264326613701007,107.66601562,9.0,2.931834298546271,0.038255118,0.060542144,2.1718016,24.376122865771723,18.204120099265708,1470.3389470356312,591.8693619245473,2059.164551049257,1085.6192016717307,0.07990177,233.31039322009056,51.34302336132981,101.45478129445333,272.42079928303684,-1.7892552985120709,1.6054634101352994,170.96601798858353,0.3684210526315789,3.069750566893424,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1004_DFA_ANG_XX.wav,1004_DFA_ANG_XX.wav
