mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_1_skew,mfcc_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_2_skew,mfcc_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_3_skew,mfcc_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_5_skew,mfcc_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_6_skew,mfcc_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_7_skew,mfcc_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_8_skew,mfcc_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_9_skew,mfcc_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_10_skew,mfcc_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_11_skew,mfcc_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_12_skew,mfcc_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_13_skew,mfcc_13_kurtosis,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,zcr_skew,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std,tempo,onset_count,onset_rate,rms_mean,rms_std,rms_skew,rms_range,rms_variance,rms_p10,rms_p90,rms_iqr,energy_entropy_mean,energy_entropy_std,harmonic_centroid_mean,harmonic_centroid_std,percussive_centroid_mean,percussive_centroid_std,harmonic_to_noise_ratio,alpha_ratio_mean,alpha_ratio_std,spectral_slope,hammarberg_index_mean,hammarberg_index_std,jitter_mean,jitter_std,shimmer_mean,shimmer_std,f0_mean,f0_std,f0_min,f0_max,f0_skew,f0_kurtosis,f0_range,voicing_ratio,f0_slope,f0_variation_coef,f1_bandwidth_proxy_mean,f1_bandwidth_proxy_std,duration,sample_rate,file_path,filename,actor_id,modality,vocal_channel,emotion,intensity,statement,repetition,gender
-662.43134,186.20143,-852.2404,-347.5193,0.16403492,-1.7549708,49.88233,62.64987,-57.637203,201.08572,0.6140142,-0.8676715,-5.3726125,28.77778,-102.756714,70.100876,-0.91060215,1.7928734,-1.0776556,20.397772,-50.912903,61.060326,0.22680636,1.616035,-4.939733,13.686682,-46.718716,22.349516,-1.1992698,1.6778159,-8.052366,19.598173,-74.7122,25.999744,-1.3282583,1.5038347,0.21584092,13.290598,-39.103096,34.447628,-0.05192924,0.40680385,-11.379195,14.909235,-45.504005,10.0589485,-0.85609436,-0.6685989,-12.613911,15.242033,-54.442898,9.109025,-0.71213776,-0.80635214,-1.9441062,11.029201,-30.0974,31.093987,0.30546808,1.646347,-3.9464095,8.442741,-27.523657,23.457043,-0.47661376,1.1828394,-8.26724,9.955853,-30.993423,5.452879,-0.8003428,-0.77600574,-3.5775561,7.1877675,-26.26719,12.152105,-0.7887627,0.33931518,3508.8043089752955,1921.4677601716862,0.26412870425884327,6146.632258907245,3155.4915209927794,2560.45610117442,705.4779988558179,0.32348477308917195,0.2843863659751123,0.6791222601455247,0.5303256,0.36479637,0.5113658,0.35094044,0.53069216,0.39030576,0.50542235,0.35941583,0.48247173,0.32295296,0.48195457,0.34775054,0.44263133,0.3346426,0.469725,0.3195064,0.47819743,0.34835437,0.5129869,0.34257022,0.5624037,0.3584801,0.5132776,0.33765495,-0.018627703142244018,0.08836351180662132,0.05354894965352454,0.08628953256186837,-0.031207824511465816,0.13435044804377896,-0.02419181988177174,0.16385674024409919,0.00039924702629437535,0.05545908546002434,0.00015601659991494352,0.0426187071207037,[172.265625],7,1.9246835837645737,0.004323159,0.005481012,0.92805403,0.019369023,3.0041492e-05,8.5545923e-07,0.012912288,0.008998161,20.027431401468593,12.078027774644445,2910.2479766368597,1790.5976241938795,3792.0449178853823,1697.6142255410848,1.0995327,0.9733696,1.4668034,-8.746310509858984e-06,17.184885,29.968687,0.0024014419659798415,0.004255060962477944,0.0065835747,0.011902855,460.2087383179914,560.7367347919114,65.23668639053254,2205.0,1.9623682649825676,2.423329721451492,2139.7633136094673,1.0,-1.2313159496646762,1.2184399992951376,0.2595813,0.4070794,3.6369614512471657,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_18/03-01-04-01-01-02-18.wav,03-01-04-01-01-02-18.wav,Actor_18,audio-only,speech,Sad,Normal,kids,02,female
-622.23016,181.02107,-812.50726,-320.14633,0.2214619,-1.6510018,53.514874,65.93019,-64.63053,218.52661,0.670649,-0.56598115,-3.5073364,29.482595,-88.26317,65.8669,-0.21146856,0.2781732,3.0967531,22.660389,-72.834946,60.381557,-0.478413,1.6642547,-8.308413,16.96168,-59.333683,18.353382,-1.2524948,1.0982828,-2.7469969,15.689128,-61.07788,28.40915,-1.3386613,2.0147557,-1.8033712,13.722562,-37.149204,34.471573,-0.16587254,0.6211047,-11.341995,13.768915,-57.912918,11.526255,-0.936361,0.4481337,-10.871562,14.858539,-50.7881,29.963516,-0.4564678,-0.16829777,-3.422085,9.724318,-32.362743,14.784838,-0.9042556,0.6010449,0.6102263,7.9718885,-20.629326,24.002998,0.2060378,0.6134758,-6.8497753,9.119716,-36.776024,8.482492,-0.949085,0.09246874,-2.216164,7.0060577,-23.942905,18.932524,-0.55851835,0.9008498,3207.8141838470556,1661.1961965867517,0.3424024684684984,5873.9915417086695,2874.3386956206546,2516.964933580914,689.1586924145593,0.31682102654569894,0.25641446628265746,0.6772285648139321,0.5095014,0.32202423,0.5078519,0.33531585,0.43764988,0.30152965,0.46397072,0.32248756,0.49221945,0.3272276,0.5219624,0.31050217,0.5509103,0.31840613,0.5596881,0.33803537,0.52173364,0.32801062,0.4564423,0.303888,0.46642622,0.3232664,0.45100588,0.29786095,-0.027671975737845942,0.05054632225640052,0.0011654002190352889,0.0540962322670794,-0.02452388031768756,0.07020604815497451,-0.010383102026398026,0.09070971782420957,-0.0023742606532169462,0.031487057018694836,0.00019029392460265517,0.021986305455254554,[129.19921875],12,2.787874956538231,0.0047797216,0.007003786,1.5800376,0.03154479,4.9053022e-05,1.4338681e-06,0.015460318,0.008283715,19.47371294598741,11.519823216613425,2777.8495265139595,1603.1921141335793,3372.3802871425733,1652.6127739673866,-4.824995,1.2180156,2.0773523,-1.0856653669487185e-05,21.022024,38.52189,0.002369343691936534,0.00386639927509217,0.010680386,0.01988353,690.243595000704,667.7001383027183,66.66295241999991,2205.0,0.8062752835558656,-0.9104007215817727,2138.33704758,1.0,3.0512579918085034,0.9673398538409336,0.23450622,0.46629557,4.304353741496598,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_18/03-01-07-01-01-01-18.wav,03-01-07-01-01-01-18.wav,Actor_18,audio-only,speech,Disgust,Normal,kids,01,female
-394.69827,157.99646,-532.9847,-84.01348,0.44456378,-1.5556722,3.0036666,27.90385,-76.40584,95.18469,0.7419668,2.021885,-31.253637,39.48965,-139.48114,0.32843557,-0.9049143,-0.4956329,-4.582311,20.446291,-90.51884,41.331753,-1.0397251,2.7731028,-15.281145,21.817377,-89.660095,7.7845135,-1.4853295,1.7121525,-9.647146,20.862318,-58.830887,53.778587,-0.4921029,0.58972096,-6.338894,12.287505,-40.982216,20.930168,-1.0117241,0.6021242,-4.7024894,14.5425625,-58.966682,32.397865,-0.96581703,3.043768,-11.499353,18.756542,-61.269775,36.44567,-0.8070924,0.043001413,-5.435595,11.262086,-38.724777,12.6987,-1.3831977,0.97802114,-5.784519,11.074807,-37.19752,28.77163,-0.7406812,1.1996298,-7.1454873,13.946917,-51.040306,39.524815,-0.44770613,1.0733714,1.7370884,13.5486,-31.783089,54.50658,1.2823086,3.4375362,3775.4266561650206,1174.4591290733565,0.964875239249689,6811.557769775391,1997.1208084275509,2648.39578330653,511.14761960174184,0.448468017578125,0.29624701329176334,0.2153948122409789,0.45473498,0.32557046,0.40812722,0.32183328,0.44810382,0.33843625,0.54088676,0.37238795,0.5510248,0.35912618,0.46418744,0.31777143,0.41707116,0.3022356,0.39466792,0.29819527,0.4039506,0.30732784,0.5101264,0.32536173,0.6829319,0.31957692,0.603896,0.32321426,-0.013782998978910827,0.11422597620213794,0.008674806615265413,0.12086664538505067,0.0279524423749531,0.1564877678954594,-0.03288025944930317,0.16182527775229513,-0.0056739404170293595,0.04961234230314572,0.002024835249176303,0.06260125011602047,[117.45383523],11,2.9699878776004995,0.053792674,0.08536103,1.7282265,0.36000937,0.0072865067,2.6927412e-06,0.20183893,0.08901937,20.54783324009877,12.198110750217804,3574.944689252175,1151.0451802404941,3915.5651773372438,1236.1198525998566,-5.568275,0.25645286,0.16237624,-0.00010362682653123423,2.888796,2.2774534,0.002909423245633066,0.004481018990142631,0.1371227,0.21827564,557.2141712579537,509.7524682567693,65.963546105103,2005.0942925288457,1.4528435687128298,1.5702539434463194,1939.1307464237427,1.0,-3.410119235340722,0.9148232305468336,3.136443,6.809176,3.703718820861678,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_18/03-01-05-02-01-01-18.wav,03-01-05-02-01-01-18.wav,Actor_18,audio-only,speech,Anger,Strong,kids,01,female
-469.20496,160.45857,-624.94403,-167.91258,0.38279197,-1.5348468,25.095575,31.521671,-44.28726,122.444046,0.8337397,-0.13206434,-22.377947,36.48709,-135.68799,30.800056,-1.5052369,1.4713297,-6.330383,22.853998,-75.3838,40.05931,-0.9971464,1.2214398,-6.452789,20.64503,-83.67294,24.639147,-1.8036262,3.5683775,-8.746282,22.099062,-88.33473,31.725994,-1.1409324,1.4178963,-6.286771,15.183976,-51.528725,22.409092,-1.0324306,0.8276744,-8.858514,14.749076,-48.559547,20.915634,-0.89623517,0.006731987,-14.157976,20.505236,-71.41222,20.16288,-0.8044092,-0.59127927,0.64945817,10.85574,-21.945442,29.144054,0.2644926,-0.009585857,0.16933043,9.191612,-31.142204,20.027588,-0.39309853,0.8838701,-7.8586035,12.285327,-43.210457,19.215134,-0.8591009,-0.27665877,-1.2480791,11.265439,-33.206825,48.491188,0.32065603,3.7849293,3344.0907612988503,1252.4079730228932,0.12059925098655941,6342.305908203125,2313.3145914155007,2688.87645440167,534.7265241301992,0.296337890625,0.212471640321306,0.8878723478803454,0.4040651,0.33827814,0.4172486,0.32663375,0.392613,0.3280294,0.39178756,0.3419308,0.41340655,0.3117449,0.50906146,0.31293577,0.63491255,0.32044974,0.6448664,0.30350387,0.5220469,0.3127317,0.40808055,0.32057506,0.41562885,0.33632588,0.42896262,0.33877152,-0.008860319005145669,0.08531572289741056,0.024006578348202773,0.0955814478267177,-0.01786828744613307,0.13749892615969642,0.016325518646690924,0.14204630568292956,0.012754907105798963,0.04626778107262189,0.004869471037980332,0.051295764247312955,[129.19921875],13,3.116878880467994,0.023471298,0.03803645,1.8107247,0.15691996,0.0014467717,1.5603403e-06,0.0787002,0.03416394,20.625556936096338,12.233327963311048,3026.6554543531333,1268.1562172550755,3376.271516617622,1359.6552797055208,-7.4322996,0.5100879,0.626024,-4.9811440508771144e-05,8.122864,11.978342,0.0020331571244402375,0.00402932450086788,0.051687934,0.08677644,726.1273182571706,636.7789161377372,65.23668639053254,1995.4660294002827,0.7908481013178402,-0.9236429065773111,1930.2293430097502,1.0,-2.7200559965361992,0.8769521544321283,1.3851502,3.0395212,4.170839002267574,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_18/03-01-06-02-01-02-18.wav,03-01-06-02-01-02-18.wav,Actor_18,audio-only,speech,Fear,Strong,kids,02,female
-573.80347,167.39311,-770.69617,-292.56848,0.1444857,-1.6620418,50.80825,47.45769,-66.045876,142.71504,0.031788647,-0.62555885,-10.013379,30.74631,-107.51828,82.015625,-0.1771306,1.9517307,-4.2318435,17.943218,-70.7496,41.191902,-1.1035198,2.5247645,-0.42712688,14.119724,-55.295597,26.192556,-1.6836773,4.1898413,-7.518024,23.183693,-73.876205,35.33475,-0.88611877,0.18075061,0.30993673,15.036615,-42.091774,29.873058,-0.59303033,0.7836418,-16.550362,15.446357,-62.332207,17.631489,-0.402669,-0.4241619,-11.061664,15.484384,-45.559277,22.879467,-0.24943954,-0.7439532,0.3712074,13.584577,-37.337975,36.567535,0.09570038,0.09762454,-3.8012187,10.297334,-34.128227,15.727844,-0.8133789,0.0045354366,-7.360249,11.074525,-38.15359,10.402594,-0.8174888,-0.22643828,0.09733103,10.616694,-29.846853,23.260202,-0.24422882,0.6203821,2997.024437465853,1577.9857230057835,1.0842953403177231,5572.86474609375,2540.70411699803,2580.134103268798,551.0324133735461,0.2554654947916667,0.2286303123819577,0.902270821473549,0.5349516,0.34071004,0.4532137,0.30384997,0.40619278,0.32743526,0.42196602,0.3515896,0.4165936,0.32080415,0.44024384,0.32176548,0.52208537,0.38480937,0.50989187,0.36858827,0.42545167,0.33394444,0.42305872,0.32047898,0.46215656,0.32096013,0.57917756,0.33989617,-0.005132672967642664,0.0674484672703526,0.037352754751065226,0.07048418805751612,0.01289149785414299,0.12304239471170275,0.028901798566802958,0.12719218140001132,0.0011369730694508673,0.034634333657262935,0.02532812101844081,0.04242229209403534,[107.66601562],10,2.881712560607447,0.007294135,0.008606467,0.66710496,0.028638743,7.407128e-05,2.6963926e-06,0.019499414,0.01585019,20.498508804375735,11.41579997333695,2538.7111865165148,1369.0469114014745,3467.074598439651,1773.204313039446,1.994843,0.88467944,1.0680654,-1.3072792717843764e-05,22.422276,49.13833,0.0018600190260675555,0.003847480273438784,0.0111360615,0.01751342,632.9359522168753,633.9604666025501,65.23668639053254,2205.0,1.188693952918564,-0.3124128577203362,2139.7633136094673,1.0,-1.547265574527484,1.0016186699175267,0.37682876,0.61984,3.47015873015873,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_18/03-01-06-01-02-02-18.wav,03-01-06-01-02-02-18.wav,Actor_18,audio-only,speech,Fear,Normal,dogs,02,female
-544.0694,172.20915,-701.8541,-237.6542,0.3409498,-1.6739668,38.23803,69.21813,-105.489,197.92221,0.57246745,-0.33315372,-10.403605,34.588093,-113.56734,59.965298,-0.97823375,0.87248373,-1.4367192,21.444378,-60.33289,61.91483,-0.0066999565,1.6538687,-7.756021,22.228857,-96.24064,22.61771,-2.1774933,4.948668,-9.004867,20.8135,-63.59109,21.801693,-1.2496934,0.35688233,-4.120344,11.067786,-44.973343,19.358818,-1.3674563,2.3373766,-13.219693,17.398783,-63.045425,7.73855,-0.9160839,-0.40228367,-14.917849,18.517157,-65.78308,5.126012,-0.9260843,-0.2739129,-3.892212,12.107723,-49.557747,23.358507,-1.3456817,2.8345194,-5.250088,9.076884,-32.351784,7.9727783,-1.2884619,0.65032315,-5.372696,8.005741,-34.129402,16.783941,-0.99719566,0.67974496,-5.9114547,11.722972,-38.884926,22.203354,-1.0088019,0.737633,3493.9253523458974,1812.933356393686,0.2314989216336778,6241.692560369318,3031.5619525467073,2543.3771330313366,777.0574011132065,0.365132913961039,0.2739336918149579,0.2831615070416192,0.55754477,0.34914523,0.57221925,0.3620466,0.5259066,0.35516226,0.5063756,0.35997453,0.4963224,0.33921444,0.52758276,0.3321642,0.53996545,0.3260926,0.51454353,0.32244393,0.48449796,0.30452615,0.46649647,0.33151785,0.49036407,0.32663718,0.54478073,0.3366422,-0.018132523838645442,0.07296383653267215,0.009062640597237081,0.08725878885783378,-0.017768355364633528,0.11441620084069988,-0.0019229445666950372,0.09330787796952913,0.0060360945119585785,0.03790180980043799,-0.005920778352210809,0.035206999023196274,[117.45383523],7,1.9606473248310554,0.011847681,0.015512536,0.9502689,0.048985712,0.00024063878,1.6337835e-06,0.03754771,0.024100594,19.91311058454362,11.801623360725683,3102.7209365948047,1679.2804329970163,3655.6523212376915,1850.5071940444236,-3.6602905,0.91351,1.4873182,-2.5333346498829184e-05,16.478771,39.136417,0.0022408666423023318,0.0039059876853282383,0.023620667,0.037002154,440.27118887816306,503.5826860401553,65.23668639053254,2012.0158371868129,1.9925722745701826,2.9525878637186223,1946.7791507962804,1.0,-4.060523615219144,1.14380113612067,0.68152606,1.194783,3.570249433106576,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_18/03-01-05-01-02-01-18.wav,03-01-05-01-02-01-18.wav,Actor_18,audio-only,speech,Anger,Normal,dogs,01,female
-715.2329,179.00784,-924.43646,-416.45413,0.25134486,-1.6219306,78.78551,61.07687,-15.794235,202.29587,0.4424891,-1.1535323,12.331404,18.971931,-45.09028,63.394165,-0.4417664,0.5352783,21.444433,20.071451,-12.847532,81.4305,0.71671593,0.086405754,8.497774,16.98008,-50.04712,47.79585,-1.0054953,1.3165455,9.027192,14.757736,-33.105927,40.699993,-0.49296692,0.022857428,0.88343334,14.703952,-52.424973,28.099943,-1.2377884,1.6662931,-6.413185,15.636592,-47.330334,23.427303,-0.7099071,-0.26902676,-8.974745,17.655617,-51.030586,16.18229,-0.75230134,-0.4317062,1.2024,10.726042,-28.314362,20.393635,-0.65945095,-0.2662313,2.174991,11.6445465,-34.49779,20.94645,-0.97865236,0.3596506,-1.5778726,11.107923,-29.282677,15.819616,-0.34012872,-0.98387194,5.333694,10.006228,-23.879152,30.354792,-0.5719371,0.9752593,2517.8517102166375,1295.4122306506927,0.303077087079522,5388.453369140625,2781.963730897403,2609.1764547477533,808.0789916661694,0.22315499441964284,0.2191737486232922,1.2229301909101518,0.52011436,0.36900413,0.49976587,0.3671053,0.5397028,0.3777494,0.53804654,0.37180412,0.5249688,0.34250316,0.47859943,0.34250557,0.4836441,0.3365981,0.4825567,0.3152319,0.5057292,0.2853861,0.6090334,0.33802578,0.524629,0.29418808,0.487756,0.318457,-0.03980313979310805,0.09287672533335138,0.005622649002236102,0.07822755617206759,0.011405394791757924,0.1015837333480833,0.028512476657383747,0.16142893870360756,-0.025566510328521287,0.047051045946777344,0.0035405892679201707,0.03291531446767139,[80.74951172],12,3.707595947706923,0.0021854471,0.0027334758,0.94802517,0.010253047,7.4718896e-06,1.2632741e-05,0.006270675,0.004319035,21.106875695967183,11.098931426375499,2056.968380584078,1270.7010945826614,3092.496535564266,1553.602061182455,-1.9013615,1.6278275,1.8950346,-5.223346511768888e-06,36.566723,44.742523,0.0011738010405156099,0.0031211327166663235,0.0033560884,0.0056608943,827.2464241307728,859.3727646937326,66.09769939004335,2205.0,0.5157746344127186,-1.5881843434588856,2138.9023006099565,1.0,-9.832172451266608,1.0388352728107741,0.12646195,0.21337533,3.2365986394557824,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_19/03-01-01-01-01-02-19.wav,03-01-01-01-01-02-19.wav,Actor_19,audio-only,speech,Neutral,Normal,kids,02,male
-758.505,164.517,-955.1998,-491.7464,0.22300002,-1.6560231,67.32436,56.462345,-50.88533,173.54114,0.38090256,-1.077539,26.203814,19.56835,-31.75067,77.446884,0.3612329,0.7153897,24.980011,13.59682,2.6690404,65.52024,1.0803423,0.7566726,12.764482,14.133401,-29.383686,40.980297,-0.95928735,0.31408978,16.556383,13.245995,-20.605965,53.394188,-0.4485204,0.36216283,0.66160345,19.870434,-70.77663,27.178894,-1.2178898,0.99983454,1.2376859,14.271838,-37.704346,22.963701,-0.9879022,0.15454769,-0.29616484,15.162044,-48.53745,31.39428,-0.8425702,0.21051145,2.5899382,12.169859,-28.931446,27.527164,-0.6551922,-0.25656438,3.8221889,10.906777,-24.146587,33.179054,-0.5274761,-0.11894393,-0.27510056,10.63236,-24.7878,19.40599,-0.52313054,-0.62771034,0.4436147,10.023074,-20.8,15.04194,-0.68829614,-0.7150099,2751.130491070309,1396.9725514994852,-0.0010687761908479362,5775.029020489387,2924.917028200518,2784.60752722549,680.1705723420284,0.23517651827830188,0.20775732351925444,0.766093242167885,0.46936256,0.39177468,0.49733508,0.36361197,0.5194053,0.35902512,0.50166047,0.37846237,0.5143886,0.3284408,0.5616102,0.32724297,0.56676865,0.33526313,0.5819489,0.33022016,0.5093138,0.2593321,0.46865395,0.2971982,0.5107278,0.33247215,0.5056755,0.37909162,-0.02713263301394953,0.07295964464045138,-0.013306249360492803,0.12121793196773567,-0.025700872359832972,0.11139039468403676,-0.10287518241682937,0.15462492000978523,0.011827618533227231,0.042036991525910256,0.033266971325619024,0.05531764049939814,[172.265625],14,3.814360381065352,0.0011737811,0.0013116547,0.5927151,0.003972766,1.7204379e-06,1.8481192e-05,0.0031978767,0.0023505527,20.52813719061673,11.447796875677016,2217.7551740270455,1254.1856938453575,3247.913852431175,1505.2680935613942,-1.4718347,1.8900139,2.180481,-2.4270862841038965e-06,47.919907,54.024166,0.0003449036455078511,0.0012425355008435911,0.0018562705,0.0032844213,815.2023635107145,873.738999417682,88.89043775944936,2205.0,0.5276199554741094,-1.6154152690019172,2116.1095622405505,1.0,-5.172687349775678,1.0718062637291297,0.039722033,0.06646997,3.670340136054422,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_19/03-01-02-01-01-01-19.wav,03-01-02-01-01-01-19.wav,Actor_19,audio-only,speech,Neutral,Normal,kids,01,male
-700.3929,163.44853,-897.90137,-451.4183,0.06639781,-1.5425156,61.621437,62.56446,-92.88577,170.05043,-0.22199336,-0.7033832,16.980684,29.706951,-44.289665,89.94101,0.68212104,0.27885604,23.538042,24.01742,-13.202251,89.20019,0.93903583,-0.05842948,13.520002,20.18646,-38.083282,61.533833,-0.07470934,-0.15704799,12.606577,14.55938,-42.5706,53.62446,-0.13436384,1.7009358,-0.5193696,13.986348,-37.42128,27.726336,-0.59092367,-0.32299662,-4.6754465,14.869263,-44.71899,17.442085,-0.6209391,-0.44913602,-2.516028,12.687885,-37.625565,16.478058,-0.62132967,-0.4443605,6.177148,16.166582,-31.759254,52.22446,0.51710397,0.7664721,3.3582492,11.674298,-29.783375,29.82495,-0.23270215,0.49515772,-2.3456883,10.340768,-37.52971,13.78451,-0.6962268,-0.13381433,2.33313,7.066498,-15.261707,18.193275,-0.27328047,-0.28853774,2774.034878853948,1573.1342117312406,0.40925338852311,5468.622040868405,2896.6806780423394,2607.303514751426,650.4116705226995,0.24844437028894473,0.24760276350402835,0.7164868070387685,0.43375546,0.3574797,0.46738952,0.34949893,0.46113557,0.35314983,0.49988544,0.35225293,0.57013535,0.3177626,0.627757,0.29974228,0.6426074,0.3082118,0.60844475,0.27727237,0.5051497,0.28815052,0.4283305,0.31379703,0.37565693,0.32486117,0.3821392,0.33274588,-0.011755393817931378,0.08964354498947312,0.01919257978639717,0.09876864019167585,-0.05433620400165243,0.14532563581217303,-0.05255713931111738,0.15337368678882368,0.002436124186130732,0.04497321874511693,0.021094781086878466,0.053378175978827665,[123.046875],8,1.7373832880274198,0.0019094929,0.0021548844,1.0020854,0.008649614,4.6435266e-06,7.606744e-06,0.0051225824,0.0031983166,21.215708282151546,11.741919772588039,2293.204617878827,1432.3446908803749,3258.734190508907,1544.1106351215822,-1.3276145,1.764554,2.3734508,-3.2940761052277985e-06,40.71245,57.501534,0.0004912920350944797,0.0017101865134856232,0.0020881006,0.0038921444,799.487822394284,815.7491148236472,71.15582048267811,2205.0,0.48684070424447196,-1.5342381936230833,2133.844179517322,1.0,0.2750810804174077,1.0203396374200702,0.053417742,0.09620314,4.6046258503401365,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_19/03-01-02-02-02-01-19.wav,03-01-02-02-02-01-19.wav,Actor_19,audio-only,speech,Neutral,Strong,dogs,01,male
-654.0794,185.14256,-872.5937,-379.3057,0.12404714,-1.7198422,69.5262,58.170193,-73.793076,173.17557,0.111466505,-0.79412603,3.1824968,27.067017,-77.86542,49.22594,-1.0141562,0.27174163,18.595871,21.985426,-29.158377,89.69367,0.9692289,1.4599771,0.67250305,26.52998,-69.7387,40.265305,-1.1124321,0.15553641,14.328771,14.694813,-32.902283,50.90112,-0.571333,1.3814468,0.106471345,16.31507,-40.636612,24.625309,-0.8281277,-0.41318345,-3.164279,15.496243,-47.475853,16.503563,-0.6977558,-0.43799543,-6.186623,20.362736,-62.231956,16.388317,-0.8536533,-0.45187736,1.9518176,11.664814,-33.03514,19.39899,-0.7417852,-0.43793225,4.695042,11.163658,-27.422764,28.814463,-0.627077,-0.021121979,-4.9037576,13.110842,-36.8712,12.638922,-0.27209386,-1.2538139,3.983675,9.436799,-19.517956,27.060661,-0.14864041,-0.07027578,2191.396428569996,1211.243078984095,0.7883416406897263,4673.382696405158,2592.5071232109276,2427.188495746202,737.7884994116628,0.13493976726398602,0.1284820490803118,1.087916977598572,0.49217027,0.38134444,0.51138395,0.38757488,0.6275584,0.33352157,0.6724687,0.28937626,0.67101914,0.27782595,0.6489667,0.3128572,0.47875327,0.30422515,0.40816596,0.31735384,0.4013896,0.3095561,0.4603302,0.3320809,0.5113404,0.33063054,0.5359918,0.35790813,0.012583548832938779,0.08361515310610039,0.04372916809334471,0.07206087172867928,-0.033168364303200006,0.09836766217358796,0.0002586274127751524,0.12044323905578673,0.000830932651949002,0.036000573373522686,-0.006235248648554996,0.04075930241524905,[78.30255682],9,2.7245019838273454,0.00368026,0.004091703,0.9122105,0.014561793,1.6742031e-05,6.26225e-05,0.009954818,0.0062669013,21.475304444850256,11.542041412869658,1563.2476079150065,1013.1838778123063,3040.4692879667136,1374.3786664347392,-1.6014388,1.9785978,2.497921,-8.640839083631441e-06,135.48085,368.30396,0.0005492146922219333,0.002025494095569213,0.005557323,0.0087870825,983.7569770673713,910.5549434930148,65.23668639053254,2205.0,0.33795440124658077,-1.7638832783205203,2139.7633136094673,1.0,-4.565967793431304,0.9255893119125131,0.15199015,0.27155396,3.3033560090702947,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/RAVDESS/RAVDESSData/Actor_19/03-01-03-01-02-02-19.wav,03-01-03-01-02-02-19.wav,Actor_19,audio-only,speech,Happy,Normal,dogs,02,male
