mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_1_skew,mfcc_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_2_skew,mfcc_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_3_skew,mfcc_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_5_skew,mfcc_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_6_skew,mfcc_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_7_skew,mfcc_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_8_skew,mfcc_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_9_skew,mfcc_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_10_skew,mfcc_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_11_skew,mfcc_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_12_skew,mfcc_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_13_skew,mfcc_13_kurtosis,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,zcr_skew,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std,tempo,onset_count,onset_rate,rms_mean,rms_std,rms_skew,rms_range,rms_variance,rms_p10,rms_p90,rms_iqr,energy_entropy_mean,energy_entropy_std,harmonic_centroid_mean,harmonic_centroid_std,percussive_centroid_mean,percussive_centroid_std,harmonic_to_noise_ratio,alpha_ratio_mean,alpha_ratio_std,spectral_slope,hammarberg_index_mean,hammarberg_index_std,jitter_mean,jitter_std,shimmer_mean,shimmer_std,f0_mean,f0_std,f0_min,f0_max,f0_skew,f0_kurtosis,f0_range,voicing_ratio,f0_slope,f0_variation_coef,f1_bandwidth_proxy_mean,f1_bandwidth_proxy_std,duration,sample_rate,file_path,filename,actor_id,emotion,word,gender,age,dataset
-322.14276,100.04187,-544.90875,-169.08105,-0.6319003,-0.65553975,39.548233,43.289433,-63.831604,126.28585,-0.4855934,-0.39651036,-13.474185,43.119755,-87.12138,62.26062,0.19468544,-1.3569318,26.816324,34.86244,-29.827454,100.167496,0.20249358,-0.9059715,-4.977319,23.173237,-63.918407,33.656006,-0.5939144,-0.22938633,-4.078567,16.231987,-36.380173,34.962543,-0.08174656,-0.6423876,-12.537219,19.877798,-51.18731,31.13562,0.08649576,-0.92613506,-20.479893,19.20705,-51.068954,19.39429,0.32523432,-0.9493518,8.677235,22.12174,-29.677635,54.46196,0.46492606,-0.78910923,-13.246312,14.498059,-44.882317,14.693272,-0.04122249,-0.97621846,-12.503858,12.137757,-40.64043,12.19197,-0.073263094,-0.8445506,13.786123,17.650146,-17.173563,55.2769,0.3387215,-0.6484237,-17.103611,12.305268,-42.27923,12.381496,-0.029745419,-0.33658552,2758.4351340785515,1861.5258846463587,1.8696930333371697,4840.4248046875,2195.6476969676473,2160.0052973139736,407.44416966506213,0.16292860243055557,0.21184394426001663,2.05356248467722,0.20458081,0.27665433,0.18827774,0.25899437,0.2420054,0.32490408,0.3332728,0.3886783,0.18807985,0.26443163,0.107942484,0.21397027,0.09224902,0.15176181,0.23930511,0.3048684,0.32804105,0.38625708,0.26205868,0.31338745,0.3187885,0.3496334,0.30673647,0.36078233,-0.0805140553076239,0.25015270728257716,-0.014844371208109879,0.17456724751661462,0.17036300335700255,0.25835036340566164,0.05407310346037936,0.22196968133024567,-0.019167338408745724,0.09459842256738613,-0.004411280733377928,0.10431898844345028,[107.66601562],11,5.273743259697338,0.07455999,0.060357872,0.6177493,0.20885044,0.003643073,0.0096325325,0.16911368,0.09691803,27.243450991119147,12.659502570104518,2171.529108976213,1637.801765016753,3400.760067489423,1844.349688613765,0.3233765,1.203208,1.3467827,-0.0001266745885961043,27.683943,48.815277,0.0003265208935157993,0.0010545285790711735,0.09242393,0.10072596,361.6215373459099,287.48857947979417,130.39075512942816,1471.6171684320739,2.7074319078547493,6.192884245776417,1341.2264133026456,1.0,-6.622460037636659,0.7949984992313022,4.9423814,5.6047177,2.0858049886621317,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_yearn_happy.wav,YAF_yearn_happy.wav,YAF,Happy,yearn,female,Young,TESS
-398.6263,105.29672,-649.81824,-238.64433,-0.39099434,-0.944258,32.526283,50.317,-86.5643,139.43118,-0.34757158,-0.18495679,-8.105748,30.280231,-67.75275,52.301735,-0.092525825,-1.070354,21.494843,31.193876,-53.803078,76.02446,-0.1304492,-0.49801302,-3.0013163,24.10021,-70.95657,30.904774,-0.6351617,-0.3238442,-18.726149,22.92147,-61.953796,22.105568,-0.015010281,-1.1710998,-9.702212,16.59672,-50.259163,23.667774,-0.19658053,-0.4715922,-11.62666,19.105595,-61.546898,23.3523,-0.4625038,-0.14867711,-11.644467,18.950624,-44.089508,26.451374,0.20747283,-0.87298083,-5.9635067,12.0970545,-51.516117,16.180058,-0.98236805,1.6602883,-10.410712,12.975119,-40.8083,9.962291,-0.54312867,-0.59994173,2.2974045,16.63632,-19.283733,44.80288,1.1223345,0.4064684,-12.627124,12.200479,-50.184227,9.918868,-0.6488847,0.36070442,2919.5901876625667,1801.1423784736078,1.6682301451140435,5102.9205322265625,2287.5122015084858,2355.8668434504957,429.0310821098518,0.1512908935546875,0.19196212041731103,2.3382000864054815,0.18477638,0.29747546,0.19933939,0.28959873,0.31493655,0.3785623,0.26699105,0.33393118,0.11989758,0.19166559,0.07752781,0.074109815,0.20256257,0.23259382,0.43281856,0.41307092,0.32510582,0.33256006,0.23842783,0.30852363,0.20691276,0.29261538,0.15848981,0.25933284,0.06743014108519232,0.1701847388593102,0.10069726154749707,0.162782043098256,0.17921005657020292,0.20976340526742762,-0.07911219145171383,0.24029508334945637,0.019696851860912076,0.11450667966440034,-0.023326252391901215,0.07293116796602667,[117.45383523],11,4.9597169965646986,0.026145086,0.020506324,0.8728968,0.08285997,0.00042050937,0.0042580897,0.05503256,0.029082166,26.631034935972966,12.203612937036409,2301.8924723847294,1690.5342200194987,3800.9606839930734,1734.8693264560939,2.168542,1.1885927,1.3844985,-4.418216287034707e-05,27.513891,51.115597,0.00030267342728765534,0.0008038881039916352,0.04127583,0.04323375,390.1939415624088,378.99860856094614,188.41676656937182,1810.0775535003518,3.0002440847047462,7.908951058362044,1621.66078693098,1.0,-2.450483247249479,0.9713082859340881,1.5333356,1.9877757,2.2178684807256235,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_came_happy.wav,YAF_came_happy.wav,YAF,Happy,came,female,Young,TESS
-291.43958,85.21619,-470.91257,-125.815285,-0.103814535,-0.9830606,37.490906,49.742466,-73.328064,110.9115,-0.7455498,-0.46480298,-22.512455,39.859478,-80.13689,64.989136,0.6295896,-0.8699305,13.285288,34.559944,-37.742203,95.2039,0.29030195,-0.97069144,-18.569948,30.05552,-91.74848,23.079765,-0.51942474,-0.6530504,-7.046621,18.54386,-57.57421,31.314411,-0.5046796,0.5997894,-5.5651426,22.971605,-64.65082,30.01064,-0.61221373,-0.22006416,-20.85377,14.972979,-46.495766,11.728042,0.27228105,-0.8808298,-4.8288145,12.769114,-29.82322,28.497068,0.33402503,-0.1439712,-4.4286017,10.55099,-23.8433,16.37046,0.11423561,-1.006536,-10.429896,12.440044,-44.21633,21.266237,-0.5534664,0.6680703,8.719155,14.367997,-13.337005,44.96569,0.6888191,-0.26233935,-18.469374,13.785912,-41.13244,9.495206,0.2512879,-1.2244874,2990.5861259346634,1968.4889643288384,1.7354063478930604,5214.6240234375,2188.200882502437,2193.680095287546,391.21581954382054,0.1759189703525641,0.22673411186298856,2.0238380309627564,0.26335946,0.31700397,0.24687763,0.30363354,0.29004976,0.33022013,0.32751134,0.3589835,0.2212456,0.2774165,0.12549806,0.191404,0.16100512,0.25534168,0.26452547,0.36627853,0.22071105,0.32438236,0.17143014,0.29437962,0.2130611,0.28316697,0.2652437,0.3163606,-0.0353143375083818,0.24533609245152918,0.03325207311271768,0.20758479474554234,0.17420916670324388,0.28085101970838117,0.012436192461814474,0.21099016286794897,0.005669608617088188,0.08681501116995276,0.01798312699135688,0.11693518897120296,[123.046875],11,6.0759018036072145,0.07684504,0.061428066,0.7672834,0.23789991,0.0037734073,0.011037339,0.15459159,0.09497535,26.33607165206972,12.458561517070684,2616.0071434347374,1841.8701578453897,3374.362249448602,2054.847696411927,-4.013754,0.7560937,0.5394658,-0.00014455527165039154,12.56158,11.585883,0.00013694195546008428,0.0004049771571768508,0.1126734,0.12947628,413.3327948579623,358.3344669311545,189.48514196621272,1471.9401095846845,2.1254499702949086,2.7892715949620213,1282.4549676184718,1.0,-10.890152289042366,0.866939355862643,5.460998,6.172636,1.8104308390022676,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_laud_happy.wav,YAF_laud_happy.wav,YAF,Happy,laud,female,Young,TESS
-332.0283,97.00175,-543.63477,-168.99452,-0.27773184,-0.97609186,31.79806,47.710682,-74.273346,120.3758,-0.5000696,-0.37655687,-17.083689,38.055645,-75.65242,69.399796,0.3431448,-0.98051786,25.73201,25.211195,-32.64113,65.34397,-0.5763292,-0.60497093,-11.09654,23.67175,-68.240265,36.542656,-0.1823153,-0.7336097,-10.828539,24.140856,-58.57818,31.418724,-0.22067319,-0.8667207,-6.547931,17.12599,-44.681046,23.718159,-0.046478435,-1.0584127,-22.80094,18.202765,-65.135086,19.685331,0.41412094,-0.3480258,-2.6393473,17.479958,-40.01883,40.891212,0.3901636,0.059150696,-4.447986,9.26004,-25.005672,14.960788,0.13806401,-0.7503934,-12.7511635,10.259886,-30.745335,12.249804,0.16983192,-0.7481556,10.397818,16.274353,-15.171628,52.650055,0.99336827,0.49167633,-9.114401,13.666642,-40.881615,26.09724,0.27274206,-0.20754957,3062.384987611359,1919.8167122170844,1.768762540978887,5264.384271857444,2134.368083403527,2217.0486281716658,386.9175436219801,0.18311644136235955,0.22045209269545377,1.9603189234739404,0.3371092,0.3366676,0.3583741,0.3707406,0.31037974,0.33134133,0.20562124,0.2846343,0.14847685,0.20949656,0.13095954,0.22268577,0.24544853,0.32410547,0.27358314,0.34866905,0.24159098,0.31192335,0.18027262,0.25981715,0.22748198,0.30565518,0.3903083,0.3959934,0.06050110140518301,0.24675436813534066,0.03654726918043163,0.14355374762904105,0.08490003411542954,0.1740746868035987,0.015904050137261316,0.31458723394391536,-0.048075762926525795,0.10281560624175873,0.0013507674251986505,0.07613268378428456,[103.359375],10,4.886210029472378,0.052891303,0.040100884,0.3197068,0.13965833,0.0016080809,0.0049387687,0.104919,0.07465218,26.57364116643193,12.349552052981688,2527.223925178255,1788.9263503212571,3605.7815026048056,1866.307527220305,-0.031096566,0.82796776,0.85901344,-9.301690710995157e-05,11.273522,16.260492,0.00013513997027690054,0.0004962223664884807,0.08096131,0.09638638,515.1139605628974,550.1809828167783,198.7894102964557,2205.0,1.9738359826636238,2.32279647231777,2006.2105897035442,1.0,-3.9325480327289224,1.0680762412563116,3.6955214,3.9498062,2.046575963718821,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_live_happy.wav,YAF_live_happy.wav,YAF,Happy,live,female,Young,TESS
-312.15314,108.515335,-569.9354,-109.7177,-0.42950264,-0.510196,5.1304116,70.1209,-107.93607,137.74095,0.014171621,-1.2470319,-12.589193,44.250805,-110.86496,61.051147,-0.12339179,-1.1402065,26.676517,26.583485,-30.17168,74.626335,-0.039460108,-0.8157711,-14.344612,23.356459,-69.33237,30.016289,0.19361241,-0.7909646,-2.5491765,24.841734,-53.68357,42.183235,-0.09642476,-0.72594,-9.640592,17.081451,-48.180035,17.457588,-0.3867281,-0.82601213,-12.479765,24.41942,-59.02651,33.46659,-0.03997187,-1.1421481,-3.7053323,17.338072,-42.859493,41.89131,0.39977965,0.114367485,-4.9277496,11.105863,-34.915825,17.19183,-0.2866074,-0.20345926,-8.373681,11.010139,-32.587833,11.202913,-0.41855568,-0.75485444,9.921844,14.263438,-18.821953,44.32788,0.61113584,0.3418448,-8.899535,14.419139,-38.971886,19.56662,-0.04182009,-0.96171,3751.440136763844,2172.255972137977,0.6730950532606557,5721.498736213235,2274.567128129813,2044.7714344701994,399.6368843709969,0.26181640625,0.23638425524860496,0.9751738197449829,0.28671813,0.2807109,0.36060223,0.35248536,0.2869874,0.28430554,0.23965241,0.2740556,0.30652165,0.3465027,0.31563047,0.36788633,0.2959737,0.3320159,0.28254768,0.33991084,0.26198637,0.29401723,0.21655317,0.28707755,0.22426805,0.27748704,0.2707671,0.29731026,-0.014414460856960954,0.11893263909578349,-0.05177577699205224,0.18680157162780212,-0.0024752478361791236,0.24385632387221012,-0.022044466761872574,0.13677727420230476,0.009287770270706723,0.06839048076390851,-0.03130986358258213,0.07540635438022655,[103.359375],11,5.629569455727052,0.060349766,0.04962891,0.7279341,0.18971732,0.0024630285,0.007995411,0.12578402,0.08367299,24.60487436937035,12.99106883775161,3275.5627334292785,1791.2359852686743,3965.8251697117307,2268.2888980471375,-0.31464916,0.6202724,0.7833714,-0.00010413474472053362,7.2515388,9.05355,0.000507429493081766,0.0016669339625009843,0.122563645,0.13047045,714.7813135706198,646.1769890705576,82.89155129154575,2205.0,0.9884592288460695,-0.6815672558472139,2122.108448708454,1.0,7.205992132285275,0.90402053999223,3.9607882,5.421623,1.953968253968254,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_shout_happy.wav,YAF_shout_happy.wav,YAF,Happy,shout,female,Young,TESS
-341.1201,108.008316,-569.6878,-139.56816,-0.26098016,-0.8070593,20.483835,55.355644,-100.256294,114.2979,-0.19642198,-0.95343184,-6.6711054,37.981373,-72.30438,56.395912,-0.17594923,-1.3753339,32.868145,34.05388,-22.131878,115.6166,0.7232659,-0.4451785,-12.45271,23.338436,-64.62323,24.429977,-0.44736242,-0.7508671,-1.3284711,15.781987,-42.20704,40.550262,-0.14250468,0.09449005,-7.4726357,18.957222,-43.079426,24.831257,-0.15451753,-1.205166,-15.79489,19.112534,-51.798813,19.755407,-0.07569628,-0.9475975,1.9601289,19.650146,-31.205698,54.308403,0.9909662,0.83275294,-10.648798,12.957435,-43.57261,14.431978,-0.43243966,-0.6635034,-7.8977904,11.395882,-31.263226,13.925089,-0.22469564,-0.94518137,9.929391,16.64903,-19.60073,51.169277,0.8467022,0.03352642,-14.526415,14.599203,-41.402184,11.878332,0.04220261,-1.2152256,3299.440478623108,1939.205107959849,1.1337957268512415,5553.173828125,2192.259031068147,2229.4117123214955,449.6055219555025,0.20641276041666667,0.2224458327062178,1.4478085527224238,0.27824444,0.2845453,0.2699443,0.29850918,0.3981304,0.36718282,0.38839373,0.35868463,0.208807,0.2878727,0.13998412,0.1906306,0.1719661,0.23576441,0.23522563,0.29464787,0.3666148,0.40971717,0.28470883,0.2886736,0.26061672,0.28700948,0.2530951,0.32390386,0.05972038785465709,0.20947512165273596,0.06449112574773981,0.13549245621575623,0.0279202692883292,0.1946550394182612,-0.08531525562931318,0.22150716403802906,-0.019777115445910317,0.08547760963948506,-0.040877103104462964,0.06337953941857888,[103.359375],11,5.2846591280475845,0.063233055,0.063333705,0.8327237,0.21027923,0.004011158,0.0058583487,0.16327369,0.09944768,25.322288685793122,13.021807303150451,2642.0202715672826,1777.4945164574592,3685.1844231380246,2002.5590777533982,-0.035609625,0.89416903,1.0456287,-0.00010237008051256047,20.847555,37.86689,0.0006065892911899471,0.0020866840542303235,0.1092498,0.12210698,485.969182295941,495.65812114849984,66.22552869086442,2205.0,2.0043226212264713,2.6617346070590635,2138.7744713091356,1.0,-6.5296110717544105,1.0199373524195132,4.182048,5.7441454,2.081496598639456,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_wheat_happy.wav,YAF_wheat_happy.wav,YAF,Happy,wheat,female,Young,TESS
-351.06567,114.4896,-607.95233,-190.22061,-0.6162854,-0.6859553,19.178513,56.92557,-86.36473,114.87952,-0.23552583,-0.96558833,-9.308823,37.977016,-63.74744,68.34964,0.43561912,-1.2204401,11.979733,30.15583,-39.40396,73.874756,0.26125613,-0.82594204,-5.373816,25.104322,-69.05693,37.708313,-0.49569052,-0.60585475,-5.888368,19.021914,-48.559067,29.532763,-0.4148233,-0.5169244,-3.1402967,17.803837,-45.33586,23.846502,-0.42287326,-0.7039244,-12.544907,19.170456,-51.88166,26.455326,-0.02939803,-0.8085747,0.41094497,16.991755,-30.570456,47.624283,0.4666038,0.19467306,-2.4698243,12.552243,-34.494644,19.650143,-0.5846621,-0.08022094,-8.369068,10.590187,-33.131878,13.131096,0.029351339,-0.5705271,9.253651,15.6713915,-18.327328,53.0561,0.880056,0.41411877,-11.541995,14.017501,-37.489906,16.232828,0.146999,-1.0449519,3626.765733004012,2166.784486403471,1.0080831511991015,5963.548828125,2575.300619757169,2388.5627417870073,480.4163691049752,0.22830729166666666,0.2289567414524321,1.4689430653260394,0.4640041,0.3902741,0.47629556,0.357705,0.46075308,0.3694134,0.3433997,0.32684475,0.23694748,0.25722006,0.21104996,0.28330284,0.2962457,0.35212356,0.31174946,0.36826813,0.24444447,0.29143164,0.29152313,0.31825808,0.28772396,0.32385293,0.32035893,0.33409965,0.002387778604510657,0.16798676843959648,0.03806388532405141,0.15851626487356552,0.041338780146712696,0.22186326869333423,-0.07631757743656677,0.18546218070886195,0.010946355995443592,0.08225534893691075,0.00317226163965349,0.07221506983533539,[135.99917763],11,6.362467866323907,0.042238284,0.03505057,0.6390991,0.13044122,0.0012285424,0.0012052053,0.08694726,0.055982385,24.86006881597242,12.399234568525559,3098.3831691923265,1980.167918921282,3949.3777530110688,2251.622321411751,-0.39582166,0.6474109,0.65262014,-6.954398843422719e-05,11.494475,17.902102,0.0007913756996615281,0.002132508517740606,0.077495605,0.07446581,578.4489282022762,560.3051044551194,73.99341890034711,2205.0,1.5281055990676038,0.8868207688581498,2131.006581099653,1.0,-3.7291902899822915,0.9686336634702708,2.6891737,3.5185552,1.728888888888889,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_tough_happy.wav,YAF_tough_happy.wav,YAF,Happy,tough,female,Young,TESS
-307.5136,147.11205,-577.5285,-84.042274,-0.33541605,-1.069333,32.46954,50.471027,-82.499756,147.58795,-0.269788,-0.09984183,-29.78943,48.367897,-115.84018,57.789146,0.03213166,-1.0924685,15.367849,24.046291,-29.994102,70.566925,0.12263114,-0.86672926,-6.345407,23.978727,-58.05578,35.265266,-0.37039268,-0.8186512,-11.695632,17.709679,-49.7333,28.680344,0.057570297,-0.49235392,-9.4843645,19.93608,-55.403847,26.541292,-0.14469717,-0.97119117,-13.68998,19.218584,-45.704544,18.241787,-0.035320528,-1.1991436,2.0057106,16.865408,-33.142292,46.677635,0.63643664,0.70713925,-12.26226,11.736408,-36.65352,11.223412,-0.26581782,-0.73689985,-7.2697277,12.442824,-31.365213,20.851337,0.39752913,-0.67139816,4.6777477,16.383366,-23.9817,40.84565,0.53347355,-0.13066435,-13.667266,13.371868,-53.458214,9.81607,-0.7156532,0.3767836,3187.1930248945964,1817.85606167424,1.8723956708238965,5516.132106551205,2262.7610874810525,2294.842448027845,515.070279665057,0.1935593938253012,0.19906204207915548,2.1572358257784803,0.31469214,0.32324982,0.37252837,0.33734095,0.4240187,0.34641945,0.33846894,0.3668828,0.20008947,0.24312969,0.22155792,0.2907891,0.28521395,0.33594707,0.26199797,0.3241032,0.16127902,0.18919452,0.1801351,0.18108408,0.34470835,0.35235408,0.36666936,0.34362274,-0.0020294884643047594,0.18028693681566652,0.01897629686211158,0.12076219222231922,0.12160291406045443,0.20001708569880833,-0.11017679102180267,0.18831773781122968,-0.009039067658267298,0.07103700214742685,-0.01297419540673844,0.08241115381745621,[129.19921875],9,4.72027972027972,0.083662346,0.07449134,0.37764543,0.23047106,0.005548959,0.0012259298,0.18634997,0.13485184,24.844189511852846,12.833541852373779,2735.2015396683255,1717.8999032000477,3376.240948692518,1975.9099905425742,-4.0391827,0.5828211,0.51112396,-0.00018291212486370875,9.418509,14.722299,0.0009631487851144251,0.002383881956725971,0.16098572,0.17974454,478.349094988195,424.3813941277583,66.58499175845284,1471.1963298731907,1.4366111290437389,0.36688818051222416,1404.611338114738,1.0,-0.05652435658774878,0.8871792558490003,5.5103183,6.0935345,1.9066666666666667,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_back_happy.wav,YAF_back_happy.wav,YAF,Happy,back,female,Young,TESS
-303.37817,109.6973,-568.475,-139.9027,-0.55919653,-0.66123676,31.757635,53.116306,-80.73909,119.97755,-0.49225163,-0.9926989,-9.859987,44.147152,-78.11535,96.611374,0.6855339,-0.63354254,14.418275,24.974405,-22.961872,76.034805,0.6673565,-0.24414611,-11.032575,33.879616,-82.40697,34.364098,-0.53378385,-0.90735745,-1.9607649,24.119358,-54.479286,45.48026,-0.123096704,-0.46171737,-3.642904,22.563168,-44.91953,35.723427,-0.0926991,-1.0908321,-16.77315,17.796663,-45.854176,14.683477,0.2842596,-1.3347809,0.14716,15.060288,-41.143463,31.551476,-0.3011437,0.11109948,0.26867068,14.818936,-43.368694,31.163101,-0.3798878,0.5261955,-9.968959,12.814667,-37.2362,21.674026,0.07593002,-0.8445935,11.636253,17.013851,-17.03569,52.049988,0.9956815,0.37626672,-14.958409,14.210582,-39.569786,10.596353,0.11638922,-1.1989285,3454.0098568779904,2255.1052721982314,1.16910795609353,5803.6932583512935,2474.1683607339623,2283.3508715563103,476.8280697763691,0.2255354256465517,0.25068439368352635,1.4395753072359414,0.28539124,0.31768504,0.41804758,0.3838944,0.40623388,0.37289575,0.23090339,0.2452028,0.24809515,0.2884819,0.15023884,0.18069357,0.21705735,0.3168487,0.17412692,0.21988645,0.20688461,0.29380548,0.2591489,0.31561878,0.25290817,0.30835837,0.27817234,0.3412646,-0.018506011880402403,0.13733934991318883,-0.03709156210575971,0.14220661131069331,-0.08830059646768006,0.1453836838134916,-0.047089231101496744,0.20030026325575384,0.009622791747807677,0.05750096085639962,-0.0028611852529179934,0.07787941593980521,[123.046875],7,3.4882144229248113,0.07120511,0.05578117,0.43213373,0.19742794,0.003111539,0.006098781,0.15364324,0.09727188,25.396704792860827,12.646498323739555,2996.5620423476057,1996.6612996356666,3825.872637448876,2385.487300081822,0.5128154,0.735984,0.7195342,-0.00013137097648972308,13.298089,19.07926,0.0002530460124645705,0.0006671724451100955,0.10563567,0.12914434,570.6358436191622,576.9465116939823,200.68039060866084,2205.0,1.6285074074736396,1.2079618507318628,2004.319609391339,1.0,1.3758780526390475,1.0110590110055033,5.1070743,5.9546103,2.0067573696145127,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_cause_happy.wav,YAF_cause_happy.wav,YAF,Happy,cause,female,Young,TESS
-316.8049,119.72676,-590.8425,-123.7288,-0.5716625,-0.5367713,24.631365,57.7242,-88.10082,132.81082,-0.40442306,-0.9842198,-11.508735,42.810314,-91.1687,72.32228,0.17034514,-1.0755029,24.116657,33.79426,-40.310852,87.84389,0.1702319,-0.9078851,-16.476307,33.079918,-85.423546,41.459213,-0.39667633,-0.7648704,-2.4864647,23.232964,-50.892014,39.037712,-0.13099629,-0.79705954,-4.677776,22.855742,-47.78721,35.56888,-0.16858286,-0.9730952,-15.859846,19.381353,-45.857582,23.815376,0.3086025,-1.134582,2.4515166,15.448692,-37.95768,39.93373,0.113567576,0.11317158,-8.458007,16.264633,-49.50608,17.860266,-0.7775299,0.035265446,-8.454818,10.010048,-29.263737,9.504919,-0.16106448,-1.0093267,10.114437,14.350146,-18.986935,43.206596,0.48766032,-0.06526017,-15.797666,14.829796,-48.244167,13.309036,0.085135534,-0.57477355,3246.0064717693435,2044.669636318132,1.495923504406673,5600.135128997093,2165.9236463185475,2236.8188199978304,442.3486264962194,0.18788040515988372,0.22163334072211346,1.89061330680873,0.33550137,0.36081,0.33559752,0.34662643,0.3636816,0.3450092,0.36013913,0.35797516,0.23147763,0.29016206,0.16536936,0.2660634,0.19221474,0.2926447,0.2535471,0.34140953,0.25989252,0.33954626,0.2408194,0.28329697,0.24236768,0.29218706,0.2550476,0.3095295,-0.0690563860801089,0.22672368856361128,0.013229484160413496,0.1305437070464371,0.10261800901985918,0.2538365859069814,0.023936498403916987,0.1949047161820447,0.0017290911445353525,0.06609020897743026,0.022996289806500102,0.10117713216393896,[112.34714674],9,4.537140766821373,0.069176786,0.053519327,0.18737462,0.16588154,0.0028643182,0.0060471185,0.14109692,0.10495206,25.334063766011575,12.640785914212291,2808.299217419564,1914.6137215843153,3432.727103623151,2183.475615146342,-3.0949214,0.88085496,0.94741076,-0.00012815600380263538,17.275309,30.362007,0.0003202055892685899,0.0009170582951753653,0.13916068,0.16202311,617.7544784101394,676.6138587147123,132.97502809767275,2205.0,1.6517014014377325,1.066922016285142,2072.0249719023273,1.0,6.081498837219863,1.0952795687632155,4.876596,5.3807216,1.9836281179138322,22050,/Users/will/Projects/SpeechEmotionCS3540/datasets/TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_dodge_happy.wav,YAF_dodge_happy.wav,YAF,Happy,dodge,female,Young,TESS
